RecalledWord,StudyPosition,Block
STRANGE,1,1
MAYBE,2,1
TREE,3,1
GAME,4,1
CLEAR,5,1
MUSIC ,6,1
TAKE,7,1
LAUGH,8,1
YEAR,9,1
TALK,10,1
BOARD,11,1
MAGIC,12,1
SICK,13,1
FIND,14,1
BELL,15,1
STICKY,16,1
COLLECT,17,1
SOUR,18,1
LOVE,19,1
PROBLEM,20,1
HAIR,21,1
CHOOSE,22,1
DESERT,23,1
DRESS,24,1
VOLCANO,25,1
BREAK,26,1
HAPPY,27,1
SWORD,28,1
SMELL,29,1
WARM,30,1
CHURCH,31,1
SHIP,32,1
FOOD,33,1
LOSE,34,1
JACKET,35,1
STORE,36,1
LETTUCE,37,1
STREET,38,1
ROOF,39,1
SING,40,1
NONE,41,1
HEAR,42,1
WRONG,1,2
THANKS,2,2
DRAW,3,2
PLANE ,4,2
RAIN,5,2
RENT,6,2
SAME,7,2
SHERIFF,8,2
ANNOY,9,2
SPIT,10,2
EXCUSE,11,2
SHALLOW,12,2
MARRY,13,2
QUIET,14,2
TOCK,15,2
BUSH,16,2
PIECE,17,2
STAMP,18,2
KNIFE,19,2
CLOWN,20,2
DRUGS,21,2
TRAILER,22,2
SLIDE,23,2
DEATH,24,2
CHILD,25,2
CARD,26,2
POTATO,27,2
REAL,28,2
SILVER,29,2
SCISSORS,30,2
NECK,31,2
VOTE,32,2
STRIPE,33,2
DISAGREE,34,2
THIN,35,2
YOUNG,36,2
PURPOSE,37,2
EXACT,38,2
HATE,39,2
PACKAGE,40,2
TOOL,41,2
MANY,42,2
REPEAT,1,3
GRAND,2,3
CLASS,3,3
TOUCH,4,3
TOWN,5,3
GUILT,6,3
CELL,7,3
SHEEP,8,3
ARMS,9,3
WRITE,10,3
MILK,11,3
BRAIN,12,3
BABY,13,3
GRAVE,14,3
STRESS,15,3
BIKE,16,3
WOOD,17,3
HEAD,18,3
PROPER,19,3
EXPLODE,20,3
FAKE,21,3
TOOTH,22,3
ROSE,23,3
SKIN,24,3
MOVE,25,3
RULE,26,3
SPOTS,27,3
STUPID,28,3
NIGHTS,29,3
DOCTOR,30,3
PENNY,31,3
LIGHT,32,3
CLIMB,33,3
SELF,34,3
STEAL,35,3
UNDER,36,3
SHIRT,37,3
KNIT,38,3
BREAD,39,3
SUBJECT,40,3
STING,41,3
MATH,42,3
SNEEZE,1,4
SURE,2,4
MONKEY,3,4
OVEN,4,4
MINIMUM,5,4
BOSS,6,4
TIRED,7,4
SMALL,8,4
BANK,9,4
HELLO,10,4
ENGLISH,11,4
FRONT,12,4
PENCIL,13,4
CARRY,14,4
BALL ,15,4
CAKE,16,4
SMART,17,4
SOFT,18,4
EFFECT,19,4
NINE,20,4
CASTLE,21,4
MAD,22,4
PLAN,23,4
FIRE,24,4
FINISH,25,4
SPICE,26,4
SLEEP,27,4
ITCH,28,4
COPY,29,4
LETTER,30,4
MAID,31,4
ONCE,32,4
ALLOW,33,4
SILK,34,4
PRIDE,35,4
UNCLEAR,36,4
WATER,37,4
WANT,38,4
LARGE,39,4
PAPER,40,4
JEANS,41,4
GLASSES,42,4
