"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"CT",1,"2021-04-04_02h24.24.075","L1.1ConstantTotalFinal","2020.1.3",60,"WINDOW",4167.795,"firstword","firstword",NA,1,1,NA,NA,NA,NA
"CT",1,"2021-04-04_11h35.04.411","L1.1ConstantTotalFinal","2020.1.3",60,"FROG",2115.29,"SPICE","Unrelated",117,2,1,30,"Studied",NA,NA
"CT",1,"2021-04-04_11h35.04.412","L1.1ConstantTotalFinal","2020.1.3",60,"WEALTH",4871.415,"GARBAGE","Related",117.04,3,1,NA,NA,NA,"TRASH"
"CT",1,"2021-04-04_11h35.04.413","L1.1ConstantTotalFinal","2020.1.3",60,"SWAMP",2733.295,"SHOES","Identical",115.545,4,1,1,"Studied",NA,NA
"CT",1,"2021-04-04_11h35.04.414","L1.1ConstantTotalFinal","2020.1.3",60,"SHOES",2701.375,"PENCIL","Unrelated",116.29,5,1,29,"Studied","Identical",NA
"CT",1,"2021-04-04_11h35.04.415","L1.1ConstantTotalFinal","2020.1.3",60,"SLEEP",3674.625,"SLEEP","Unrelated",115.33,6,1,NA,NA,"Unrelated",NA
"CT",1,"2021-04-04_11h35.04.416","L1.1ConstantTotalFinal","2020.1.3",60,"TRAIN",3133.5,"TRAIN","Identical",116.25,7,1,38,"Studied","Identical",NA
"CT",1,"2021-04-04_11h35.04.417","L1.1ConstantTotalFinal","2020.1.3",60,"LIGHT",2232.745,"TENT","Related",116.67,8,1,NA,NA,NA,"CAMP"
"CT",1,"2021-04-04_11h35.04.418","L1.1ConstantTotalFinal","2020.1.3",60,"ABOVE",4099.67,"ABOVE","Related",115.96,9,1,NA,NA,"Related","BELOW"
"CT",1,"2021-04-04_11h35.04.419","L1.1ConstantTotalFinal","2020.1.3",60,"DICE",4084.37,"MAD","Unrelated",116.17,10,1,NA,NA,NA,NA
"CT",1,"2021-04-04_11h35.04.420","L1.1ConstantTotalFinal","2020.1.3",60,"LORD",2115.62,"STARS","Identical",117.17,11,1,NA,NA,NA,NA
"CT",1,"2021-04-04_11h35.04.421","L1.1ConstantTotalFinal","2020.1.3",60,"KILL",1533.71,"KILL","Identical",115.625,12,1,5,"Studied","Identical",NA
"CT",1,"2021-04-04_11h35.04.422","L1.1ConstantTotalFinal","2020.1.3",60,"PRIDE",1950.455,"PRIDE","Unrelated",117.335,13,1,NA,NA,"Unrelated",NA
"CT",1,"2021-04-04_11h35.04.423","L1.1ConstantTotalFinal","2020.1.3",60,"TOES",2284.46,"ALLOW","Unrelated",116.46,14,1,NA,NA,NA,NA
"CT",1,"2021-04-04_11h35.04.424","L1.1ConstantTotalFinal","2020.1.3",60,"FOUR",2899.295,"FOUR","Related",115.75,15,1,NA,NA,"Related","FIVE"
"CT",1,"2021-04-04_11h35.04.425","L1.1ConstantTotalFinal","2020.1.3",60,"GHOST",3533.96,"GHOUL","Related",115.7500001,16,1,36,"Studied",NA,"GHOST"
