"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"YELLOW",2123.945,"Studied",1,4,NA,"1","firstword","firstword",NA,NA
"HORN",2984.16,"Studied",2,4,NA,"2","Unrelated","TOOTH",NA,NA
"CHEESE",1682.55,"Studied",3,4,NA,"3,38","Unrelated","DOCTOR",NA,NA
"COLD",1434.305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAIN",1217.28,"Studied",42,2,"Identical",NA,NA,NA,NA,NA
"KIDNAP",1506.8,"Studied",23,2,NA,"15","Related","FATHER","MOTHER",NA
"KILL",1716.385,"Studied",9,1,NA,"16","Unrelated","ONCE",NA,NA
"BRIDE",1249.315,"Studied",1,1,NA,"1,28","firstword","firstword",NA,NA
"DEVIL",1323.35,"Studied",3,1,NA,"3","Unrelated","JEANS",NA,NA
"SMILE",2850.46,"Studied",6,1,NA,"12,26","Identical","NOISE",NA,NA
"PICTURE",1499.655,"Studied",10,1,"Identical","15","Unrelated","COPY",NA,NA
"SHOES",1000.365,"Studied",30,1,"Identical",NA,NA,NA,NA,NA
"HOOP",4242.635,"Studied",31,1,NA,"14","Unrelated","FIRE",NA,NA
"KILL",5573.305,"Studied",9,1,NA,"16","Unrelated","ONCE",NA,NA
"CHEESE",4200.095,"Studied",3,4,NA,"3,38","Unrelated","DOCTOR",NA,NA
"PICKLE",2982.955,"Studied",12,4,NA,NA,NA,NA,NA,"DILL"
"NICKEL",1549.395,"Studied",4,4,NA,"5","Related","BROOK","STREAM",NA
"MUSCLE",3102.93,"Studied",8,3,NA,"9","Unrelated","REAL",NA,NA
"PEACH",1116.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CORAL",1250.39,"Studied",26,3,"Identical","31","Related","PUSH","SHOVE",NA
"SHARK",1733.515,"Studied",23,3,NA,"30","Identical","CORAL",NA,"JAWS"
"FISH",1733.365,"Studied",29,4,NA,"23","Related","TALE","STORY","BAIT"
"STREAM",1550.645,"Studied",30,4,NA,"24","Related","HOPE","GLORY","BROOK"
"STOP",2416.825,"Studied",31,4,NA,"26","Unrelated","GUILT",NA,"HALT"
"BIRD",2049.415,"Studied",34,4,"Identical","9","Identical","BIRD",NA,NA
"PRINCESS",6486.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANGER",7151.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BUCKET",4983.465,"Studied",21,2,"Identical","12","Related","BOOK","READ",NA
