Participant,Prime,Prime_Duration,rt,Response
MC,MEET,116.1549999,983.5649999,MEET
MC,OPTION,118.1399999,2151.02,OPERATE
MC,CEASE,116.0799998,2551.29,CASE
MC,CLAW,117.4399999,1566.295,CLAW
MC,UNEASY,116.7050002,1132.09,UNEASY
MC,PIAZZA,117.11,1798.695,PIZZA
MC,MIDLAND,117.0599998,1465.48,MIDDLE
MC,SHAVE,117.0099999,2016.15,SHAVE
MC,SPAN,116.1549999,933.5450002,SPAN
MC,PEEP,117.6100001,1833.14,BLEEP
MC,SUIT,116.0499998,1282.885,SUIT
MC,FREAK,116.8849999,1032,FREAK
MC,FLAK,116.6900001,1532.34,FLAKE
MC,FOREST,116.3049999,1066.93,FOREST
MC,TRIVIA,116.3599999,1499.625,TRIVIA
MC,DAMAGE,117.1300001,867.5250001,DAMAGE
MC,TRAITOR,117.0949999,1850.765,TRAITOR
MC,LEND,116.625,2167.895,LEGEND
MC,TOTALLY,116.1549999,1599.51,TOTALLY
MC,SPUNK,115.7399998,1717.415,SPUNK
MC,ERUPT,116.7300001,6150.63,TREK
MC,KEEP,115.3899999,1050.255,SHEEP
MC,SNAP,117.11,817.0950001,NAP
MC,LYNX,116.7350002,1783.655,RELAX
MC,HOSTEL,115.18,949.145,HOTEL
MC,STARK,116.565,2000.315,STARK
MC,RESUME,116.7649999,1350.585,RESUME
MC,EFFIGY,116.6900001,5516.27,FIGGY
MC,VODKA,116.1400001,1082.88,VODKA
MC,VOID,116.1700001,1166.7,VOID
MC,PULL,116.775,2442.47,PULLED
MC,FAUNA,116.9499999,2286.055,FEAT
MC,CORNER,117.6400001,1333.335,CORNER
MC,CHEAT,116.195,3901.125,APPLE
MC,MUZZLE,116.655,1232.4,MUZZLE
MC,REACTOR,117.445,1417.54,PEACH
MC,CHEER,115.4149999,965.85,CHEER
MC,SPUN,116.4749998,916.3799998,SPUN
MC,WIND,114.97,849.3649999,WIND
MC,MORAL,116.6700001,984.4200001,MORALS
