RecalledWord,StudyPosition,Block
SMART,1,1
CARRY,2,1
SNEEZE,3,1
PENCIL,4,1
SOFT,5,1
HELLO,6,1
SILK,7,1
FRONT,8,1
JEANS,9,1
TIRED,10,1
PAPER,11,1
SLEEP,12,1
BOSS,13,1
ONCE,14,1
COPY,15,1
FIRE,16,1
MAID,17,1
NINE,18,1
PLAN,19,1
FINISH,20,1
BALL ,21,1
LARGE,22,1
SMALL,23,1
UNCLEAR,24,1
SPICE,25,1
CAKE,26,1
MAD,27,1
WANT,28,1
BANK,29,1
ALLOW,30,1
PRIDE,31,1
SURE,32,1
ITCH,33,1
GLASSES,34,1
MINIMUM,35,1
ENGLISH,36,1
WATER,37,1
EFFECT,38,1
LETTER,39,1
MONKEY,40,1
OVEN,41,1
CASTLE,42,1
SOUR,1,2
STICKY,2,2
DRESS,3,2
HEAR,4,2
CLEAR,5,2
WARM,6,2
TREE,7,2
SING,8,2
STRANGE,9,2
TAKE,10,2
BELL,11,2
LETTUCE,12,2
LAUGH,13,2
JACKET,14,2
STREET,15,2
CHURCH,16,2
SWORD,17,2
COLLECT,18,2
HAIR,19,2
MAYBE,20,2
SMELL,21,2
ROOF,22,2
MUSIC ,23,2
VOLCANO,24,2
CHOOSE,25,2
PROBLEM,26,2
BREAK,27,2
MAGIC,28,2
SHIP,29,2
BOARD,30,2
YEAR,31,2
STORE,32,2
GAME,33,2
LOVE,34,2
FOOD,35,2
LOSE,36,2
SICK,37,2
DESERT,38,2
NONE,39,2
HAPPY,40,2
TALK,41,2
FIND,42,2
PIECE,1,3
TRAILER,2,3
YOUNG,3,3
TOCK,4,3
SLIDE,5,3
DEATH,6,3
SHERIFF,7,3
DRAW,8,3
THANKS,9,3
QUIET,10,3
PURPOSE,11,3
POTATO,12,3
VOTE,13,3
EXCUSE,14,3
MARRY,15,3
PLANE ,16,3
TOOL,17,3
DRUGS,18,3
SILVER,19,3
CLOWN,20,3
EXACT,21,3
BUSH,22,3
RAIN,23,3
RENT,24,3
THIN,25,3
SCISSORS,26,3
STAMP,27,3
DISAGREE,28,3
PACKAGE,29,3
REAL,30,3
CHILD,31,3
MANY,32,3
CARD,33,3
HATE,34,3
STRIPE,35,3
KNIFE,36,3
SPIT,37,3
NECK,38,3
ANNOY,39,3
SAME,40,3
WRONG,41,3
SHALLOW,42,3
RULE,1,4
WRITE,2,4
UNDER,3,4
PENNY,4,4
SUBJECT,5,4
TOUCH,6,4
HEAD,7,4
KNIT,8,4
FAKE,9,4
CLIMB,10,4
TOWN,11,4
PROPER,12,4
EXPLODE,13,4
BRAIN,14,4
CELL,15,4
NIGHTS,16,4
STING,17,4
CLASS,18,4
DOCTOR,19,4
ROSE,20,4
MOVE,21,4
BIKE,22,4
BABY,23,4
GRAND,24,4
LIGHT,25,4
SHIRT,26,4
TOOTH,27,4
BREAD,28,4
SKIN,29,4
SELF,30,4
GRAVE,31,4
SPOTS,32,4
SHEEP,33,4
GUILT,34,4
STUPID,35,4
MATH,36,4
ARMS,37,4
REPEAT,38,4
MILK,39,4
WOOD,40,4
STEAL,41,4
STRESS,42,4
