RecalledWord,StudyPosition,Block
SAME,1,1
DISAGREE,2,1
SPIT,3,1
SHERIFF,4,1
REAL,5,1
TRAILER,6,1
PURPOSE,7,1
THIN,8,1
TOOL,9,1
YOUNG,10,1
MANY,11,1
DRUGS,12,1
QUIET,13,1
POTATO,14,1
CLOWN,15,1
NECK,16,1
EXACT,17,1
CHILD,18,1
VOTE,19,1
STRIPE,20,1
BUSH,21,1
TOCK,22,1
SCISSORS,23,1
PIECE,24,1
DEATH,25,1
RENT,26,1
SILVER,27,1
SHALLOW,28,1
THANKS,29,1
RAIN,30,1
CARD,31,1
STAMP,32,1
MARRY,33,1
ANNOY,34,1
PACKAGE,35,1
KNIFE,36,1
SLIDE,37,1
WRONG,38,1
HATE,39,1
DRAW,40,1
PLANE ,41,1
EXCUSE,42,1
ARMS,1,2
MOVE,2,2
WRITE,3,2
BABY,4,2
BREAD,5,2
GRAND,6,2
SHEEP,7,2
BIKE,8,2
STEAL,9,2
TOOTH,10,2
PROPER,11,2
TOWN,12,2
CLIMB,13,2
EXPLODE,14,2
GRAVE,15,2
KNIT,16,2
HEAD,17,2
CELL,18,2
SUBJECT,19,2
CLASS,20,2
UNDER,21,2
PENNY,22,2
SELF,23,2
FAKE,24,2
NIGHTS,25,2
STING,26,2
GUILT,27,2
MILK,28,2
REPEAT,29,2
RULE,30,2
LIGHT,31,2
SKIN,32,2
ROSE,33,2
STUPID,34,2
MATH,35,2
TOUCH,36,2
BRAIN,37,2
DOCTOR,38,2
WOOD,39,2
STRESS,40,2
SPOTS,41,2
SHIRT,42,2
SLEEP,1,3
HELLO,2,3
SNEEZE,3,3
PENCIL,4,3
MONKEY,5,3
CASTLE,6,3
MINIMUM,7,3
COPY,8,3
CARRY,9,3
TIRED,10,3
ITCH,11,3
BALL ,12,3
ENGLISH,13,3
EFFECT,14,3
JEANS,15,3
MAID,16,3
GLASSES,17,3
PLAN,18,3
WANT,19,3
SPICE,20,3
FRONT,21,3
SURE,22,3
BANK,23,3
PAPER,24,3
OVEN,25,3
WATER,26,3
SMART,27,3
CAKE,28,3
MAD,29,3
SMALL,30,3
FIRE,31,3
SILK,32,3
BOSS,33,3
ALLOW,34,3
PRIDE,35,3
LETTER,36,3
SOFT,37,3
ONCE,38,3
UNCLEAR,39,3
FINISH,40,3
NINE,41,3
LARGE,42,3
SOUR,1,4
FOOD,2,4
MAYBE,3,4
HEAR,4,4
CHOOSE,5,4
GAME,6,4
DRESS,7,4
MAGIC,8,4
STRANGE,9,4
LETTUCE,10,4
SING,11,4
MUSIC ,12,4
SHIP,13,4
HAPPY,14,4
PROBLEM,15,4
HAIR,16,4
CHURCH,17,4
SICK,18,4
TAKE,19,4
BREAK,20,4
BOARD,21,4
YEAR,22,4
WARM,23,4
DESERT,24,4
STORE,25,4
LOVE,26,4
TREE,27,4
FIND,28,4
SWORD,29,4
ROOF,30,4
NONE,31,4
JACKET,32,4
TALK,33,4
CLEAR,34,4
COLLECT,35,4
LAUGH,36,4
VOLCANO,37,4
STICKY,38,4
LOSE,39,4
SMELL,40,4
STREET,41,4
BELL,42,4
