RecalledWord,StudyPosition,Block
SWAMP,1,1
BLACK,2,1
LAND,3,1
BELOW,4,1
KILL,5,1
TRAIN,6,1
DOOR,7,1
ROAD,8,1
PRESENT,9,1
SMOKE,10,1
LAKE,11,1
SHOES,12,1
STOMACH,13,1
SMILE,14,1
DEAF,15,1
DUSK,16,1
GEEK,17,1
SORRY,18,1
POUND,19,1
LEARN,20,1
NOISE,21,1
FIVE,22,1
GHOST,23,1
DEVIL,24,1
HOTEL,25,1
FROG,26,1
BRIDE,27,1
HOOP,28,1
MINOR,29,1
PICTURE,30,1
CAMP,31,1
SOUTH,32,1
TIGHT,33,1
DIRT,34,1
STARS,35,1
WORLD,36,1
KISS,37,1
JUMP,38,1
WHEAT,39,1
THIEF,40,1
SWEET,41,1
TRASH,42,1
FIRST,1,2
TENNIS,2,2
BUTTER,3,2
MIDDLE,4,2
BRANCH,5,2
CHAIN,6,2
WINTER,7,2
CLUE,8,2
SLOW,9,2
CANDLE,10,2
MOST,11,2
SQUARE,12,2
KIDNAP,13,2
BALLET,14,2
SOAP,15,2
VERB,16,2
WILD,17,2
BUCKET,18,2
THIRST,19,2
LOOK,20,2
TEST,21,2
TOUR,22,2
PURPLE,23,2
ALIVE,24,2
TOES,25,2
INHALE,26,2
BORROW,27,2
LESS,28,2
SUPPER,29,2
SPIDER,30,2
THREAD,31,2
NOSE,32,2
NAVY,33,2
PAIN,34,2
NEWS,35,2
ARGUE,36,2
READ,37,2
MOTHER,38,2
WAITER,39,2
SEEK,40,2
HUNGER,41,2
STATES,42,2
FINGER,1,3
QUART,2,3
CLOSE,3,3
ANIMAL,4,3
WORST,5,3
MUSCLE,6,3
THROW,7,3
LEAVES,8,3
PHONE,9,3
MINUS,10,3
QUEEN,11,3
BEFORE,12,3
FOUND,13,3
SHORT,14,3
CORAL,15,3
MEAN,16,3
GIRLS,17,3
FENCE,18,3
ENTER,19,3
THERE,20,3
CLOCK,21,3
SHARK,22,3
GRASS,23,3
HORSE,24,3
WHERE,25,3
YOURS,26,3
PEPPER,27,3
BEHIND,28,3
TEETH,29,3
LEMON,30,3
UNCLE,31,3
SPOON,32,3
MINUTE,33,3
EARLY,34,3
SHOVE,35,3
OFFICE,36,3
DOLLAR,37,3
ROCK,38,3
WHOLE,39,3
TIGER,40,3
PLANT,41,3
CANCER,42,3
BIRD,1,4
LENGTH,2,4
WEST,3,4
WORK,4,4
CHAIR,5,4
CHEESE,6,4
SMOOTH,7,4
SONG,8,4
DREAM,9,4
CLAM,10,4
GUITAR,11,4
SELLER,12,4
BEACH,13,4
FRIGHT,14,4
WEIGHT,15,4
FLOWER,16,4
NICKEL,17,4
DAGGER,18,4
FISH,19,4
ORANGE,20,4
BOMB,21,4
STREAM,22,4
GLORY,23,4
NUMBER,24,4
STAIRS,25,4
NEPHEW,26,4
EGGS,27,4
RIGHT,28,4
CRACKER,29,4
LAWYER,30,4
STORY,31,4
TWELVE,32,4
PICKLE,33,4
JAIL,34,4
MONEY,35,4
HORN,36,4
STOP,37,4
OUTTAKE,38,4
CHANGE,39,4
GROSS,40,4
SHEETS,41,4
YELLOW,42,4
