Participant,Prime,Prime_Duration,rt,Response
RK2,FAUNA,116.9149999,1241.74,FAUNA
RK2,FOREST,115.8199999,1616.28,FOREST
RK2,MORAL,116.44,1153.545,MORAL
RK2,SPUN,119.49,2099.365,SPUN
RK2,LEND,118.8449999,1350.335,LEND
RK2,VOID,114.7950001,1561.615,VOID
RK2,DAMAGE,115.7150001,1530.575,DAMAGE
RK2,CEASE,118.735,1244.045,CEASE
RK2,RESUME,117.6199999,1367.18,PRESUME
RK2,TRIVIA,117.17,1760.755,TRIVIA
RK2,EFFIGY,118.4150001,1461.265,ENERGY
RK2,SHAVE,115.0500001,1232.635,SHAVE
RK2,CLAW,116.4199999,1306.89,CLAW
RK2,STARK,117.0049999,1317.225,STARK
RK2,SPAN,118.49,1447.14,SPAN
RK2,HOSTEL,116.59,1517.29,HOTEL
RK2,SNAP,116.955,1494.915,SNAP
RK2,LYNX,116.805,1530.31,LYNX
RK2,ERUPT,116.9,1181.95,ERUPT
RK2,PIAZZA,116.7600001,1389.185,PIZZA
RK2,MIDLAND,119.1199999,1665.685,MIDLAND
RK2,MUZZLE,115.24,1395.52,MUZZLE
RK2,REACTOR,117.6149999,1463.2,REACTOR
RK2,CORNER,116.865,1458.7,CORNER
RK2,WIND,117.4950001,1106.24,WIND
RK2,PEEP,116.775,1548.785,PEEP
RK2,CHEER,118.635,1123.76,CHEER
RK2,SPUNK,116.6600001,1715.03,SPUNK
RK2,UNEASY,117.42,1545.035,UNEASY
RK2,TRAITOR,117.7049999,1606.205,TRAITOR
RK2,VODKA,115.2000001,1760.14,VODKA
RK2,TOTALLY,117.8049999,1453.515,TOTALLY
RK2,KEEP,117.105,1350.705,KEE
RK2,MEET,116.8850001,1362.715,MEET
RK2,PULL,118.9550001,1473.045,PULL
RK2,FLAK,117.29,1469.7,LEAK
RK2,CHEAT,115.7500001,1133.81,CHEAT
RK2,SUIT,117.5500001,1548.115,UIT
RK2,FREAK,116.1399998,1664.08,FREAK
RK2,OPTION,118.4649998,1413.625,OPTION
