RecalledWord,StudyPosition,Block
SURE,1,1
EFFECT,2,1
PAPER,3,1
PENCIL,4,1
WATER,5,1
PRIDE,6,1
UNCLEAR,7,1
SLEEP,8,1
PLAN,9,1
MINIMUM,10,1
BALL ,11,1
WANT,12,1
FINISH,13,1
CARRY,14,1
MAD,15,1
CAKE,16,1
LARGE,17,1
OVEN,18,1
SILK,19,1
SNEEZE,20,1
ONCE,21,1
MONKEY,22,1
BOSS,23,1
ITCH,24,1
COPY,25,1
CASTLE,26,1
NINE,27,1
LETTER,28,1
FIRE,29,1
HELLO,30,1
FRONT,31,1
BANK,32,1
JEANS,33,1
SPICE,34,1
MAID,35,1
TIRED,36,1
SOFT,37,1
GLASSES,38,1
ENGLISH,39,1
SMART,40,1
ALLOW,41,1
SMALL,42,1
NONE,1,2
SOUR,2,2
ROOF,3,2
LAUGH,4,2
STREET,5,2
STICKY,6,2
GAME,7,2
VOLCANO,8,2
MUSIC ,9,2
BOARD,10,2
STRANGE,11,2
HAIR,12,2
CHURCH,13,2
DRESS,14,2
YEAR,15,2
LOSE,16,2
TREE,17,2
WARM,18,2
HAPPY,19,2
SICK,20,2
DESERT,21,2
CHOOSE,22,2
LOVE,23,2
PROBLEM,24,2
SWORD,25,2
SING,26,2
TAKE,27,2
BREAK,28,2
LETTUCE,29,2
SHIP,30,2
FIND,31,2
TALK,32,2
HEAR,33,2
COLLECT,34,2
CLEAR,35,2
FOOD,36,2
MAYBE,37,2
SMELL,38,2
JACKET,39,2
BELL,40,2
STORE,41,2
MAGIC,42,2
STRIPE,1,3
DRAW,2,3
PURPOSE,3,3
YOUNG,4,3
PACKAGE,5,3
SPIT,6,3
PLANE ,7,3
DEATH,8,3
EXCUSE,9,3
SLIDE,10,3
VOTE,11,3
WRONG,12,3
THANKS,13,3
CLOWN,14,3
TOCK,15,3
REAL,16,3
THIN,17,3
QUIET,18,3
HATE,19,3
TOOL,20,3
NECK,21,3
SILVER,22,3
SHERIFF,23,3
TRAILER,24,3
PIECE,25,3
MARRY,26,3
SHALLOW,27,3
EXACT,28,3
SCISSORS,29,3
KNIFE,30,3
RENT,31,3
DISAGREE,32,3
CHILD,33,3
DRUGS,34,3
CARD,35,3
ANNOY,36,3
RAIN,37,3
MANY,38,3
BUSH,39,3
STAMP,40,3
SAME,41,3
POTATO,42,3
FAKE,1,4
GRAVE,2,4
STEAL,3,4
RULE,4,4
HEAD,5,4
SELF,6,4
SHEEP,7,4
GUILT,8,4
PENNY,9,4
PROPER,10,4
SPOTS,11,4
EXPLODE,12,4
CLIMB,13,4
NIGHTS,14,4
LIGHT,15,4
SKIN,16,4
STRESS,17,4
SUBJECT,18,4
DOCTOR,19,4
WOOD,20,4
SHIRT,21,4
BIKE,22,4
KNIT,23,4
CELL,24,4
GRAND,25,4
STING,26,4
MOVE,27,4
REPEAT,28,4
TOWN,29,4
WRITE,30,4
CLASS,31,4
BABY,32,4
TOUCH,33,4
MATH,34,4
TOOTH,35,4
STUPID,36,4
ROSE,37,4
UNDER,38,4
BRAIN,39,4
MILK,40,4
BREAD,41,4
ARMS,42,4
