Participant,Prime,Prime_Duration,rt,Response
JC2,RESUME,116.4899999,2215.89,RESUME
JC2,FOREST,116.915,2619.965,FOREST
JC2,CLAW,117.2250001,1716.715,CLAW
JC2,PIAZZA,117.32,1884.26,PIZZA
JC2,CHEAT,115.905,1350.425,CHEAT
JC2,MEET,116.3849999,1152.885,MEET
JC2,VOID,114.83,1817.2,VOID
JC2,MUZZLE,117.51,2916.955,MUZZLE
JC2,KEEP,115.51,1441.42,KEEP
JC2,MIDLAND,116.7449999,2381.8,MIDLAND
JC2,DAMAGE,116.575,3029.45,DAMAGE
JC2,UNEASY,117.235,2261.42,UNEASY
JC2,REACTOR,115.785,7999.045,REACT
JC2,SPUN,116.2350001,1745.135,PUN
JC2,FREAK,117.545,2137.04,FREAK
JC2,PULL,116.6000001,907.15,PULL
JC2,STARK,116.18,1251.01,STARK
JC2,LEND,116.64,2496.605,LEGEND
JC2,CHEER,115.705,1635.155,CHEER
JC2,HOSTEL,116.765,2279.97,HOSTEL
JC2,OPTION,115.905,3143.93,OPINION
JC2,SNAP,114.25,1835.475,SNAP
JC2,FAUNA,117.275,2035.31,FAUNA
JC2,CEASE,115.7,2201.085,CEASE
JC2,PEEP,118.0200001,1591.455,KEEP
JC2,WIND,117.07,1668.605,WIND
JC2,SPUNK,116.33,1693.125,SPUNK
JC2,TRAITOR,115.98,1945.23,TRAITOR
JC2,EFFIGY,115.3500001,2233.86,EFFIGY
JC2,ERUPT,116.455,1851.37,ERUPT
JC2,VODKA,115.7399999,2001.91,VODKA
JC2,FLAK,116.1049999,1768.135,FLAK
JC2,CORNER,116.96,2232.925,CORNER
JC2,TOTALLY,117.0099999,2358.01,TOTALLY
JC2,SUIT,118.095,1183.635,SUIT
JC2,TRIVIA,117.395,1968.81,TRIVIA
JC2,MORAL,116.45,1651.31,MORAL
JC2,LYNX,115.765,1740.375,LYNX
JC2,SHAVE,115.89,1568.41,SHANES
JC2,SPAN,116.0500001,683.145,XXXXX
