RecalledWord,StudyPosition,Block
GRASS,1,1
FINGER,2,1
FOUND,3,1
SHOVE,4,1
THERE,5,1
TIGER,6,1
WHOLE,7,1
BEHIND,8,1
DOLLAR,9,1
QUEEN,10,1
CLOCK,11,1
ROCK,12,1
SHORT,13,1
OFFICE,14,1
HORSE,15,1
LEAVES,16,1
CORAL,17,1
TEETH,18,1
PLANT,19,1
YOURS,20,1
UNCLE,21,1
WHERE,22,1
QUART,23,1
FENCE,24,1
SPOON,25,1
ENTER,26,1
MINUS,27,1
ANIMAL,28,1
LEMON,29,1
PHONE,30,1
GIRLS,31,1
MINUTE,32,1
THROW,33,1
BEFORE,34,1
EARLY,35,1
MUSCLE,36,1
SHARK,37,1
MEAN,38,1
PEPPER,39,1
WORST,40,1
CANCER,41,1
CLOSE,42,1
CHANGE,1,2
SELLER,2,2
OUTTAKE,3,2
LENGTH,4,2
DREAM,5,2
GLORY,6,2
PICKLE,7,2
WEIGHT,8,2
MONEY,9,2
BEACH,10,2
HORN,11,2
CHAIR,12,2
BIRD,13,2
CHEESE,14,2
BOMB,15,2
NUMBER,16,2
LAWYER,17,2
GUITAR,18,2
RIGHT,19,2
JAIL,20,2
CLAM,21,2
STORY,22,2
SMOOTH,23,2
WORK,24,2
FISH,25,2
TWELVE,26,2
NEPHEW,27,2
STAIRS,28,2
DAGGER,29,2
CRACKER,30,2
FLOWER,31,2
EGGS,32,2
WEST,33,2
SHEETS,34,2
FRIGHT,35,2
ORANGE,36,2
STREAM,37,2
YELLOW,38,2
NICKEL,39,2
GROSS,40,2
STOP,41,2
SONG,42,2
GHOST,1,3
BELOW,2,3
BLACK,3,3
SWAMP,4,3
PRESENT,5,3
SHOES,6,3
FIVE,7,3
THIEF,8,3
BRIDE,9,3
TIGHT,10,3
FROG,11,3
WORLD,12,3
LAND,13,3
KISS,14,3
STOMACH,15,3
SORRY,16,3
GEEK,17,3
CAMP,18,3
NOISE,19,3
JUMP,20,3
SWEET,21,3
WHEAT,22,3
POUND,23,3
HOOP,24,3
TRAIN,25,3
ROAD,26,3
DUSK,27,3
STARS,28,3
SMOKE,29,3
KILL,30,3
TRASH,31,3
MINOR,32,3
LEARN,33,3
PICTURE,34,3
DOOR,35,3
HOTEL,36,3
SMILE,37,3
SOUTH,38,3
LAKE,39,3
DEAF,40,3
DIRT,41,3
DEVIL,42,3
ARGUE,1,4
BUTTER,2,4
LOOK,3,4
STATES,4,4
BUCKET,5,4
CLUE,6,4
MOST,7,4
SOAP,8,4
THREAD,9,4
TEST,10,4
PAIN,11,4
FIRST,12,4
LESS,13,4
CANDLE,14,4
READ,15,4
WAITER,16,4
WINTER,17,4
BRANCH,18,4
HUNGER,19,4
SLOW,20,4
KIDNAP,21,4
SPIDER,22,4
VERB,23,4
MIDDLE,24,4
NAVY,25,4
MOTHER,26,4
PURPLE,27,4
THIRST,28,4
BALLET,29,4
NOSE,30,4
SEEK,31,4
TOES,32,4
TOUR,33,4
TENNIS,34,4
NEWS,35,4
WILD,36,4
SUPPER,37,4
INHALE,38,4
ALIVE,39,4
CHAIN,40,4
BORROW,41,4
SQUARE,42,4
