Participant,Prime,Prime_Duration,rt,Response
EX,TOTALLY,117.1,1832.185,TOTALLY
EX,TRAITOR,115.045,2939.28,TRAITOR
EX,PEEP,115.8,2449.795,PEEP
EX,FAUNA,117.42,2750.84,SAUNA
EX,OPTION,116.085,1765.175,OPTION
EX,CHEER,116.49,1683.245,CHEER
EX,LYNX,116.36,1367.79,LYNX
EX,SNAP,116.725,2217.75,SNAP
EX,KEEP,123.565,1415.745,KEEP
EX,MORAL,118.86,1586.175,MORAL
EX,FOREST,116.78,2269.905,FOREST
EX,SPUN,116.6,2131.84,SPUN
EX,CORNER,118.45,1984.965,CORNER
EX,SHAVE,116.205,1600.285,SHAVE
EX,VOID,116.69,1280.18,VOID
EX,MIDLAND,116.6,2021.765,MIDLAND
EX,DAMAGE,116.57,2001.105,DAMAGE
EX,PIAZZA,115.795,1816.735,PIZZA
EX,UNEASY,117.225,1750.34,UNEASY
EX,SPUNK,116.63,2237.395,SPUNK
EX,EFFIGY,116.455,3149.335,EFFICACY
EX,CHEAT,116.44,1647.295,CHEAT
EX,ERUPT,116.265,1566.11,ERUPT
EX,MUZZLE,117.245,1534.495,MUZZLE
EX,RESUME,115.74,1073.995,RESUME
EX,STARK,115.38,1482.855,STARK
EX,SPAN,115.65,1781.99,SPAN
EX,PULL,116.755,1149.37,PULL
EX,SUIT,115.89,1399.4,SUITE
EX,MEET,118.06,1382.83,MEET
EX,CLAW,118.515,1299.715,CLAW
EX,HOSTEL,116.675,1515.79,HOSTEL
EX,WIND,116.25,1374.915,WIND
EX,CEASE,116.66,2018.415,CEASE
EX,LEND,116.095,2634.575,LEND
EX,REACTOR,117.065,5299.96,REFRACTOR
EX,FLAK,116.775,1865.68,FLAK
EX,TRIVIA,116.625,2015.825,TRIVIA
EX,VODKA,117.47,2318.025,VODKA
EX,FREAK,116.67,2093.555,FREAK
