RecalledWord,StudyPosition,Block
KNIT,1,1
BRAIN,2,1
HEAD,3,1
TOOTH,4,1
NIGHTS,5,1
CLIMB,6,1
GRAVE,7,1
STEAL,8,1
GRAND,9,1
SPOTS,10,1
STING,11,1
CLASS,12,1
FAKE,13,1
UNDER,14,1
BIKE,15,1
ARMS,16,1
SELF,17,1
ROSE,18,1
PROPER,19,1
CELL,20,1
SHIRT,21,1
SUBJECT,22,1
GUILT,23,1
LIGHT,24,1
MATH,25,1
BABY,26,1
REPEAT,27,1
WRITE,28,1
BREAD,29,1
RULE,30,1
SHEEP,31,1
MOVE,32,1
TOUCH,33,1
EXPLODE,34,1
STRESS,35,1
PENNY,36,1
SKIN,37,1
TOWN,38,1
DOCTOR,39,1
MILK,40,1
STUPID,41,1
WOOD,42,1
ONCE,1,2
PRIDE,2,2
BALL ,3,2
TIRED,4,2
CASTLE,5,2
JEANS,6,2
SLEEP,7,2
EFFECT,8,2
UNCLEAR,9,2
SNEEZE,10,2
PLAN,11,2
BOSS,12,2
CARRY,13,2
COPY,14,2
CAKE,15,2
WATER,16,2
MONKEY,17,2
MAD,18,2
SOFT,19,2
LARGE,20,2
WANT,21,2
SMART,22,2
HELLO,23,2
LETTER,24,2
FIRE,25,2
NINE,26,2
SILK,27,2
FRONT,28,2
OVEN,29,2
PENCIL,30,2
BANK,31,2
MAID,32,2
PAPER,33,2
GLASSES,34,2
SPICE,35,2
MINIMUM,36,2
ENGLISH,37,2
ALLOW,38,2
FINISH,39,2
SURE,40,2
ITCH,41,2
SMALL,42,2
TAKE,1,3
HAIR,2,3
SING,3,3
STICKY,4,3
HEAR,5,3
SOUR,6,3
NONE,7,3
HAPPY,8,3
CLEAR,9,3
LETTUCE,10,3
SICK,11,3
STORE,12,3
CHOOSE,13,3
WARM,14,3
MAYBE,15,3
VOLCANO,16,3
BREAK,17,3
PROBLEM,18,3
FOOD,19,3
TREE,20,3
CHURCH,21,3
SHIP,22,3
LAUGH,23,3
MUSIC ,24,3
YEAR,25,3
BOARD,26,3
STRANGE,27,3
GAME,28,3
SMELL,29,3
JACKET,30,3
MAGIC,31,3
DRESS,32,3
LOVE,33,3
TALK,34,3
COLLECT,35,3
FIND,36,3
SWORD,37,3
ROOF,38,3
DESERT,39,3
BELL,40,3
LOSE,41,3
STREET,42,3
HATE,1,4
MANY,2,4
SCISSORS,3,4
ANNOY,4,4
DRUGS,5,4
WRONG,6,4
STRIPE,7,4
THANKS,8,4
CARD,9,4
STAMP,10,4
SHERIFF,11,4
KNIFE,12,4
PACKAGE,13,4
DISAGREE,14,4
DEATH,15,4
PLANE ,16,4
REAL,17,4
CHILD,18,4
TOOL,19,4
EXCUSE,20,4
SLIDE,21,4
SHALLOW,22,4
YOUNG,23,4
RAIN,24,4
RENT,25,4
QUIET,26,4
DRAW,27,4
PIECE,28,4
NECK,29,4
PURPOSE,30,4
CLOWN,31,4
TRAILER,32,4
THIN,33,4
VOTE,34,4
SAME,35,4
SILVER,36,4
TOCK,37,4
BUSH,38,4
SPIT,39,4
EXACT,40,4
POTATO,41,4
MARRY,42,4
