DelayedWord,DelayedRT
SWORD,1033.75
MONARCH,1449.83
BROKEN,1749.125
MIRROR,933
XXXXX,8001.46
XXXXX,8002.795
XXXXX,7999.915
XXXXX,8002.625
XXXXX,8002.21
XXXXX,8002.79
XXXXX,8002.25
XXXXX,8003.495
XXXXX,8005.375
XXXXX,8003.455
XXXXX,8001.42
XXXXX,8003
XXXXX,8002
XXXXX,8027.455
XXXXX,8003.795
XXXXX,8003.08
XXXXX,8004.46
XXXXX,8003.705
XXXXX,8003.13
XXXXX,8001.165
XXXXX,8002.375
XXXXX,8002.875
XXXXX,8004.42
XXXXX,8003.085
XXXXX,8003.245
XXXXX,8003
XXXXX,8002.54
XXXXX,8003
XXXXX,8001.465
XXXXX,8001.71
XXXXX,8001.665
XXXXX,8002.04
XXXXX,8003.04
XXXXX,8001.335
XXXXX,8001.205
XXXXX,8001.63
XXXXX,8002.54
XXXXX,8002.415
XXXXX,8001.42
XXXXX,8002.415
XXXXX,8001.92
XXXXX,8003.96
XXXXX,8001.42
XXXXX,8002.625
RIGHTRIGHTRIGHTRIGHTRIGHTLEFTLEFT,8002.215
RIGHT,4667.085
HELLO,4034.505
ENGLISH,2650.75
SCISSORS,3266.795
BREAK,949.54
STREET,1232.875
KNIFE,949.955
WANDER,1100
XXXXX,8002.96
XXXXX,8001.17
XXXXX,8002.295
XXXXX,2483.165
XXXXX,450.17
XXXXX,283.58
XXXXX,148.5
XXXXX,83.66999999
XXXXX,35.665
XXXXX,82.295
XXXXX,66.54
XXXXX,65.875
XXXXX,8003.62
XXXXX,8003.125
XXXXX,8002.46
XXXXX,8001.29
XXXXX,8003.295
XXXXX,8002.585
XXXXX,8003.12
XXXXX,8002.08
XXXXX,8001.75
XXXXX,2115.54
XXXXX,8001.495
XXXXX,8001.375
XXXXX,8002.705
XXXXX,8003
XXXXX,8001.79
XXXXX,8002.165
XXXXX,8001.04
XXXXX,6517.46
