"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"EX",1,"2021-03-30_11h01.33.688","L2.3ConstantTotalFinal","2020.1.3",60,"CLOWN",1432.37,"firstword","firstword",NA,1,1,41,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.689","L2.3ConstantTotalFinal","2020.1.3",60,"STRIPE",4702.16,"MINUTE","Unrelated",115.565,2,1,42,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.690","L2.3ConstantTotalFinal","2020.1.3",60,"CHILD",1053.815,"WHERE","Unrelated",116.485,3,1,1,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.691","L2.3ConstantTotalFinal","2020.1.3",60,"DEATH",1299.61,"CLOCK","Unrelated",116.77,4,1,2,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.692","L2.3ConstantTotalFinal","2020.1.3",60,"KNIFE",1083.495,"HORSE","Unrelated",117.035,5,1,3,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.693","L2.3ConstantTotalFinal","2020.1.3",60,"SCISSORS",3916.305,"DRAW","Identical",117.525,6,1,12,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.694","L2.3ConstantTotalFinal","2020.1.3",60,"DRAW",1499.29,"BEHIND","Unrelated",117.315,7,1,5,"Studied","Identical",NA
"EX",1,"2021-03-30_11h01.33.695","L2.3ConstantTotalFinal","2020.1.3",60,"VOTE",1251.06,"TRAILER","Identical",118.355,8,1,4,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.696","L2.3ConstantTotalFinal","2020.1.3",60,"TOCK",1231.8,"CLOSE","Unrelated",116.975,9,1,38,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.697","L2.3ConstantTotalFinal","2020.1.3",60,"SHERIFF",2969.23,"THROW","Unrelated",116.055,10,1,24,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.698","L2.3ConstantTotalFinal","2020.1.3",60,"THANKS",3850.825,"YOUNG","Identical",117.13,11,1,30,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.699","L2.3ConstantTotalFinal","2020.1.3",60,"SLIDE",1584.075,"THERE","Unrelated",115.05,12,1,32,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.700","L2.3ConstantTotalFinal","2020.1.3",60,"BUSH",5915.925,"DRUGS","Identical",117.485,13,1,11,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.701","L2.3ConstantTotalFinal","2020.1.3",60,"YOUNG",1547.675,"DISAGREE","Identical",114.16,14,1,9,"Studied","Identical",NA
"EX",1,"2021-03-30_11h01.33.702","L2.3ConstantTotalFinal","2020.1.3",60,"THIN",1250.01,"DISLIKE","Related",116.765,15,1,31,"Studied",NA,"HATE"
"EX",1,"2021-03-30_11h01.33.703","L2.3ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.425,"QUIET","Identical",116.48,16,1,NA,NA,NA,NA
"EX",1,"2021-03-30_11h01.33.704","L2.3ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.275,"PLANT","Unrelated",115.89,17,1,NA,NA,NA,NA
"EX",1,"2021-03-30_11h01.33.705","L2.3ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.845,"POSTAGE","Related",116.96,18,1,NA,NA,NA,"STAMP"
"EX",1,"2021-03-30_11h01.33.706","L2.3ConstantTotalFinal","2020.1.3",60,"SHALLOW",1466.115,"INTENT","Related",116.925,19,1,34,"Studied",NA,"PURPOSE"
"EX",1,"2021-03-30_11h01.33.707","L2.3ConstantTotalFinal","2020.1.3",60,"NECK",2403.59,"MINUS","Unrelated",117.26,20,1,35,"Studied",NA,NA
"EX",1,"2021-03-30_11h01.33.708","L2.3ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.33,"REAL","Identical",116.51,21,1,NA,NA,NA,NA
"EX",1,"2021-03-30_11h01.33.709","L2.3ConstantTotalFinal","2020.1.3",60,"MANY",1899.14,"MANY","Identical",118.405,22,1,36,"Studied","Identical",NA
