"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"JAIL",2797.865,"Studied",29,3,NA,"10","Identical","CHEESE",NA,NA
"BLACK",4349.815,"Studied",6,4,NA,"8","Identical","DEAF",NA,"WHITE"
"LAKE",1200.56,"Studied",2,4,NA,"4","Related","SLAY","KILL",NA
"FROG",883.84,"Studied",4,4,NA,"5","Unrelated","EFFECT",NA,NA
"STREET",3716.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THIEF",2060.3,"Studied",8,4,NA,"9","Related","ABOVE","BELOW",NA
"THIEF",1433.04,"Studied",8,4,NA,"9","Related","ABOVE","BELOW",NA
"MILK",3749.195,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"THIRST",1584.62,"Studied",7,1,"Identical","25","Identical","THIRST",NA,NA
"SON",3233.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOTHER",2034.285,"Studied",31,1,NA,"20,19","Related","LEND","BORROW",NA
"BUCKET",2832.99,"Studied",2,1,NA,"2","Related","EXHALE","INHALE",NA
"YELLOW",1588.55,"Studied",32,3,NA,"12","Related","EAST","WEST",NA
"ORANGE",1195.475,"Studied",6,3,NA,"13","Identical","TWELVE",NA,NA
"LEMON",917.46,"Studied",29,2,NA,"8","Identical","MINUTE",NA,NA
"CLOCK",1600.205,"Studied",28,2,NA,"5","Identical","PHONE",NA,NA
"HORSE",985.92,"Studied",24,2,NA,"6","Identical","PLANT",NA,NA
"DOOR",5983.89,"Studied",42,4,NA,"7","Related","HULA","HOOP",NA
"SOUTH",1333.37,"Studied",13,4,NA,"13,19","Unrelated","SPICE",NA,NA
"BRIDE",1867.365,"Studied",22,4,NA,"23","Related","FROWN","SMILE","GROOM"
"DUSK",950.33,"Studied",23,4,NA,"24","Identical","WORLD",NA,"DAWN"
"FIVE",7068.105,"Studied",19,4,NA,"17","Identical","GHOST",NA,NA
"DEVIL",7169.41,"Studied",27,4,"Identical","25","Unrelated","GLASSES",NA,NA
"POND",5866.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
