participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
SS2,1,2021-04-01_10h43.57.308,L1.3ConstantTotalFinal,2020.1.3,60,QUART,4685.305,firstword,firstword,,1,1
SS2,1,2021-04-01_15h09.31.808,L1.3ConstantTotalFinal,2020.1.3,60,FOUND,2698.545,HORSE,Identical,114.66,2,1
SS2,1,2021-04-01_15h09.31.809,L1.3ConstantTotalFinal,2020.1.3,60,EARLY,2967.59,LATE,Related,115.21,3,1
SS2,1,2021-04-01_15h09.31.810,L1.3ConstantTotalFinal,2020.1.3,60,MINUTE,1483.07,AFTER,Related,116.63,4,1
SS2,1,2021-04-01_15h09.31.811,L1.3ConstantTotalFinal,2020.1.3,60,IRLS,1266.655,YOURS,Identical,115.515,5,1
SS2,1,2021-04-01_15h09.31.812,L1.3ConstantTotalFinal,2020.1.3,60,ANIMAL,4267.725,HERE,Related,116.455,6,1
SS2,1,2021-04-01_15h09.31.813,L1.3ConstantTotalFinal,2020.1.3,60,PHONE,2185.47,VOTE,Unrelated,116.63,7,1
SS2,1,2021-04-01_15h09.31.814,L1.3ConstantTotalFinal,2020.1.3,60,QUEEN,1835.25,FENCE,Identical,118.485,8,1
SS2,1,2021-04-01_15h09.31.815,L1.3ConstantTotalFinal,2020.1.3,60,TIGER,2132.905,PURPOSE,Unrelated,116.665,9,1
SS2,1,2021-04-01_15h09.31.816,L1.3ConstantTotalFinal,2020.1.3,60,SHARK,2253.175,MANY,Unrelated,116.31,10,1
SS2,1,2021-04-01_15h09.31.817,L1.3ConstantTotalFinal,2020.1.3,60,CORAL,2366.52,SALT,Related,118.005,11,1
SS2,1,2021-04-01_15h09.31.818,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.925,GUYS,Related,115.015,12,1
SS2,1,2021-04-01_15h09.31.819,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,7998.775,WHERE,Identical,118.425,13,1
SS2,1,2021-04-01_15h09.31.820,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8001.74,LIME,Related,117.355,14,1
SS2,1,2021-04-01_15h09.31.821,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.315,PLUS,Related,116.625,15,1
SS2,1,2021-04-01_15h09.31.822,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.45,AUNT,Related,116.62,16,1
SS2,1,2021-04-01_15h09.31.823,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.695,TOOL,Unrelated,116.73,17,1
SS2,1,2021-04-01_15h09.31.824,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8002.095,HALF,Related,116.99,18,1
SS2,1,2021-04-01_15h09.31.825,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8001.945,BUCK,Related,116.075,19,1
SS2,1,2021-04-01_15h09.31.826,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8001.71,OFFICE,Identical,116.705,20,1
SS2,1,2021-04-01_15h09.31.827,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.035,RAIN,Unrelated,115.985,21,1
SS2,1,2021-04-01_15h09.31.828,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8002.28,FORK,Related,114.375,22,1
SS2,1,2021-04-01_15h09.31.829,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.675,SILVER,Unrelated,117.335,23,1
SS2,1,2021-04-01_15h09.31.830,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.985,WEED,Related,115.62,24,1
SS2,1,2021-04-01_15h09.31.831,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8003.36,PACKAGE,Unrelated,114.895,25,1
SS2,1,2021-04-01_15h09.31.832,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,7997.435,FINGER,Identical,116.47,26,1
SS2,1,2021-04-01_15h09.31.833,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.52,BEST,Related,116.03,27,1
SS2,1,2021-04-01_15h09.31.834,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.23,QUIET,Unrelated,116.73,28,1
SS2,1,2021-04-01_15h09.31.835,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.605,ROCK,Identical,115.105,29,1
SS2,1,2021-04-01_15h09.31.836,L1.3ConstantTotalFinal,2020.1.3,60,THROW,7999.12,THROW,Identical,116.4,30,1
SS2,1,2021-04-01_15h09.31.837,L1.3ConstantTotalFinal,2020.1.3,60,TALL,7999.65,TALL,Related,116.79,31,1
SS2,1,2021-04-01_15h09.31.838,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8010.44,FLEX,Related,117.1,32,1
SS2,1,2021-04-01_15h09.31.839,L1.3ConstantTotalFinal,2020.1.3,60,MUSCLE,9099.35,PLANT,Identical,117.06,33,1
SS2,1,2021-04-01_15h09.31.840,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,8000.16,CLOCK,Identical,117.03,34,1
SS2,1,2021-04-01_15h09.31.841,L1.3ConstantTotalFinal,2020.1.3,60,XXXXX,7999.89,MEAN,Identical,114.565,35,1
