RecalledWord,StudyPosition,Block
FRONT,1,1
CARRY,2,1
MAID,3,1
BANK,4,1
CASTLE,5,1
HELLO,6,1
CAKE,7,1
SPICE,8,1
OVEN,9,1
EFFECT,10,1
SMART,11,1
MONKEY,12,1
BALL ,13,1
NINE,14,1
FIRE,15,1
SMALL,16,1
SNEEZE,17,1
PENCIL,18,1
GLASSES,19,1
FINISH,20,1
SURE,21,1
SLEEP,22,1
PRIDE,23,1
BOSS,24,1
MINIMUM,25,1
JEANS,26,1
UNCLEAR,27,1
TIRED,28,1
PAPER,29,1
PLAN,30,1
ONCE,31,1
WANT,32,1
WATER,33,1
LARGE,34,1
ITCH,35,1
COPY,36,1
ALLOW,37,1
SILK,38,1
LETTER,39,1
ENGLISH,40,1
SOFT,41,1
MAD,42,1
TREE,1,2
MAGIC,2,2
VOLCANO,3,2
LOVE,4,2
FIND,5,2
WARM,6,2
GAME,7,2
STICKY,8,2
CHOOSE,9,2
SWORD,10,2
BREAK,11,2
SOUR,12,2
HEAR,13,2
HAPPY,14,2
YEAR,15,2
ROOF,16,2
LETTUCE,17,2
FOOD,18,2
STORE,19,2
BOARD,20,2
HAIR,21,2
STRANGE,22,2
SING,23,2
CHURCH,24,2
MAYBE,25,2
STREET,26,2
COLLECT,27,2
SHIP,28,2
PROBLEM,29,2
LAUGH,30,2
TALK,31,2
CLEAR,32,2
SMELL,33,2
LOSE,34,2
DESERT,35,2
NONE,36,2
JACKET,37,2
BELL,38,2
TAKE,39,2
DRESS,40,2
MUSIC ,41,2
SICK,42,2
KNIFE,1,3
YOUNG,2,3
HATE,3,3
CARD,4,3
RENT,5,3
CLOWN,6,3
BUSH,7,3
STRIPE,8,3
WRONG,9,3
RAIN,10,3
SAME,11,3
THIN,12,3
MANY,13,3
PLANE ,14,3
SCISSORS,15,3
STAMP,16,3
SHERIFF,17,3
SPIT,18,3
EXCUSE,19,3
CHILD,20,3
SLIDE,21,3
DRAW,22,3
VOTE,23,3
THANKS,24,3
DEATH,25,3
REAL,26,3
PIECE,27,3
EXACT,28,3
PURPOSE,29,3
MARRY,30,3
NECK,31,3
DRUGS,32,3
TOCK,33,3
POTATO,34,3
QUIET,35,3
PACKAGE,36,3
ANNOY,37,3
TRAILER,38,3
SHALLOW,39,3
DISAGREE,40,3
TOOL,41,3
SILVER,42,3
FAKE,1,4
PROPER,2,4
STEAL,3,4
SUBJECT,4,4
LIGHT,5,4
WRITE,6,4
MOVE,7,4
BREAD,8,4
TOOTH,9,4
ROSE,10,4
BABY,11,4
BRAIN,12,4
HEAD,13,4
EXPLODE,14,4
MATH,15,4
MILK,16,4
SPOTS,17,4
KNIT,18,4
SELF,19,4
SKIN,20,4
RULE,21,4
CLIMB,22,4
ARMS,23,4
SHEEP,24,4
TOWN,25,4
NIGHTS,26,4
SHIRT,27,4
GRAVE,28,4
WOOD,29,4
TOUCH,30,4
STRESS,31,4
STUPID,32,4
PENNY,33,4
DOCTOR,34,4
REPEAT,35,4
BIKE,36,4
GUILT,37,4
GRAND,38,4
CELL,39,4
UNDER,40,4
STING,41,4
CLASS,42,4
