"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"CS",1,"2021-04-03_12h00.31.586","L2.1ConstantTotalFinal","2020.1.3",60,"FINISH",8001.485,"firstword","firstword",NA,1,1,35,"Studied",NA,NA
"CS",1,"2021-04-03_11h19.21.674","L2.1ConstantTotalFinal","2020.1.3",60,"UNCLEAR",8002.565,"LENS","Related",115.08,2,1,36,"Studied",NA,"GLASSES"
"CS",1,"2021-04-03_11h19.21.675","L2.1ConstantTotalFinal","2020.1.3",60,"PRIDE",8001.58,"MANAGER","Related",117.39,3,1,40,"Studied",NA,"BOSS"
"CS",1,"2021-04-03_11h19.21.676","L2.1ConstantTotalFinal","2020.1.3",60,"OVEN",8000.67,"ALLOW","Identical",117.635,4,1,5,"Studied",NA,NA
"CS",1,"2021-04-03_11h19.21.677","L2.1ConstantTotalFinal","2020.1.3",60,"LARGE",8002.63,"DUSK","Unrelated",116.135,5,1,6,"Studied",NA,NA
"CS",1,"2021-04-03_11h19.21.678","L2.1ConstantTotalFinal","2020.1.3",60,"SLEEP",8002.995,"SLEEP","Identical",116.02,6,1,18,"Studied","Identical",NA
"CS",1,"2021-04-03_11h19.21.679","L2.1ConstantTotalFinal","2020.1.3",60,"PENCI",8000.675,"SERVANT","Related",117.11,7,1,NA,NA,NA,"MAID"
"CS",1,"2021-04-03_11h19.21.680","L2.1ConstantTotalFinal","2020.1.3",60,"PENCIL",8000.22,"SWAMP","Unrelated",116.415,8,1,22,"Studied",NA,NA
"CS",1,"2021-04-03_11h19.21.681","L2.1ConstantTotalFinal","2020.1.3",60,"PAPER",8003.135,"NINE","Identical",116.645,9,1,34,"Studied",NA,NA
"CS",1,"2021-04-03_11h19.21.682","L2.1ConstantTotalFinal","2020.1.3",60,"UNSUR",8001.99,"CASTLE","Identical",116.575,10,1,NA,NA,NA,NA
"CS",1,"2021-04-03_11h19.21.683","L2.1ConstantTotalFinal","2020.1.3",60,"SURE",7989.375,"GRAMMAR","Related",117.35,11,1,25,"Studied",NA,"ENGLISH"
"CS",1,"2021-04-03_11h19.21.684","L2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.035,"EFFECT","Identical",117.51,12,1,NA,NA,NA,NA
"CS",1,"2021-04-03_11h19.21.685","L2.1ConstantTotalFinal","2020.1.3",60,"BANK",7999.7,"BRIDE","Unrelated",116.16,13,1,31,"Studied",NA,NA
