"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"JAIL",1801.445,"Studied",25,3,NA,"9","Related","WIDTH","LENGTH","INMATE"
"GHOST",6751.525,"Studied",9,4,NA,"21","Identical","SMILE",NA,NA
"N",7998.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVIL",3336.35,"Studied",7,4,NA,"34","Unrelated","FIRE",NA,NA
"DEAF",6683,"Studied",41,4,NA,"1","firstword","firstword",NA,NA
"EGG",8000.21,NA,NA,NA,NA,"11","Identical","GUITAR",NA,NA
"PICKLE",7990.875,"Studied",18,3,NA,"12","Related","BROOK","STREAM",NA
"FOOD",8000.16,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"LEMON",8001.01,"Studied",18,2,"Identical","23","Related","SEED","PLANT",NA
"DOLLAR",3901.27,"Studied",38,2,"Identical","37","Identical","DOLLAR",NA,NA
"MONEY",2516.78,"Studied",5,3,NA,"15","Unrelated","CLIMB",NA,NA
"ROCKS",7833.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHEAT",2967.38,"Studied",40,4,"Identical","6","Identical","WHEAT",NA,NA
"FISH",7826.865,"Studied",1,3,NA,"14","Identical","SHEETS",NA,NA
"JAIL",5683.64,"Studied",25,3,NA,"9","Related","WIDTH","LENGTH","INMATE"
"LAWYER",3500.41,"Studied",26,3,"Identical","8","Related","INMATE","JAIL",NA
"OFFICE",6350.005,"Studied",31,2,NA,"12","Related","PINT","QUART",NA
"QUEEN",5318.57,"Studied",4,2,NA,"10","Identical","GIRLS",NA,NA
"GUITAR",3700.585,"Studied",36,3,"Identical","21","Unrelated","SELF",NA,NA
"YELLOW",3450.56,"Studied",37,3,NA,"6","Unrelated","TOUCH",NA,NA
"ORANGE",1667.16,"Studied",42,3,NA,"1","firstword","firstword",NA,NA
"PURPLE",1286.065,"Studied",18,1,NA,"14","Unrelated","FIND",NA,NA
"DARK",3918.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUSK",2216.43,"Studied",26,4,NA,"4","Related","WHITE","BLACK",NA
"STAR",3733.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHOE",1284.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVIL",5067.7,"Studied",7,4,NA,"34","Unrelated","FIRE",NA,NA
"FROG",7999.945,"Studied",6,4,"Identical",NA,NA,NA,NA,NA
"LIZARD",3235.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUN",2182.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEACH",5100.81,"Studied",9,3,NA,NA,NA,NA,NA,"SAND"
"SWAMP",4767.485,"Studied",17,4,NA,NA,NA,NA,NA,"MARSH"
"LAKE",1916.09,"Studied",19,4,"Identical",NA,NA,NA,NA,NA
"OCEAN",3449.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEPPER",4632.28,"Studied",13,2,NA,"16","Identical","LEMON",NA,NA
"SMOKE",8000.155,"Studied",18,4,NA,"35","Related","CIGAR","SMOKE","CIGAR"
"FIRE",2884.84,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"PLANT",1900.13,"Studied",10,2,NA,NA,NA,NA,NA,"SEED"
"GRASS",2233.72,"Studied",1,2,NA,"1","firstword","firstword",NA,NA
"TREE",1367.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAND",1150.48,"Studied",20,4,NA,"16","Related","GARBAGE","TRASH",NA
"ROAD",2332.985,"Studied",21,4,"Identical",NA,NA,NA,NA,NA
"STREET",2800.495,NA,NA,NA,NA,"15,29","Unrelated","UNCLEAR",NA,NA
"ANIMALS",5900.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NORTH",3931.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EAST",1967.64,NA,NA,NA,"Related",NA,NA,NA,NA,NA
"SOUTTH",1296.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WEST",1417.555,"Studied",23,3,NA,"29","Identical","WEIGHT",NA,"EAST"
"SHARK",1365.445,"Studied",34,2,"Identical",NA,NA,NA,NA,NA
"TIGER",7317,"Studied",41,2,"Identical","13","Unrelated","STRIPE",NA,NA
"PHONE",1483.215,"Studied",24,2,NA,"26","Identical","THROW",NA,NA
