RecalledWord,StudyPosition,Block
BRAIN,1,1
GUILT,2,1
NIGHTS,3,1
CELL,4,1
TOOTH,5,1
WRITE,6,1
MOVE,7,1
SELF,8,1
KNIT,9,1
MATH,10,1
EXPLODE,11,1
BREAD,12,1
LIGHT,13,1
SUBJECT,14,1
MILK,15,1
ROSE,16,1
STUPID,17,1
PENNY,18,1
HEAD,19,1
CLIMB,20,1
SKIN,21,1
DOCTOR,22,1
BABY,23,1
STING,24,1
TOWN,25,1
ARMS,26,1
STEAL,27,1
PROPER,28,1
STRESS,29,1
BIKE,30,1
CLASS,31,1
TOUCH,32,1
REPEAT,33,1
GRAVE,34,1
GRAND,35,1
SPOTS,36,1
UNDER,37,1
SHIRT,38,1
RULE,39,1
SHEEP,40,1
FAKE,41,1
WOOD,42,1
SMALL,1,2
GLASSES,2,2
MAID,3,2
BANK,4,2
FINISH,5,2
CARRY,6,2
FIRE,7,2
PAPER,8,2
ALLOW,9,2
SILK,10,2
LETTER,11,2
ONCE,12,2
SNEEZE,13,2
NINE,14,2
PRIDE,15,2
CAKE,16,2
FRONT,17,2
UNCLEAR,18,2
MONKEY,19,2
MINIMUM,20,2
WATER,21,2
BOSS,22,2
SMART,23,2
BALL ,24,2
EFFECT,25,2
WANT,26,2
PENCIL,27,2
SOFT,28,2
SLEEP,29,2
SPICE,30,2
LARGE,31,2
OVEN,32,2
JEANS,33,2
PLAN,34,2
HELLO,35,2
TIRED,36,2
SURE,37,2
MAD,38,2
CASTLE,39,2
ENGLISH,40,2
COPY,41,2
ITCH,42,2
STORE,1,3
WARM,2,3
MAGIC,3,3
SING,4,3
STREET,5,3
GAME,6,3
FOOD,7,3
NONE,8,3
BREAK,9,3
PROBLEM,10,3
LOSE,11,3
LAUGH,12,3
CHOOSE,13,3
MUSIC ,14,3
CHURCH,15,3
HEAR,16,3
HAPPY,17,3
CLEAR,18,3
HAIR,19,3
DRESS,20,3
BELL,21,3
TALK,22,3
SOUR,23,3
JACKET,24,3
SICK,25,3
BOARD,26,3
STRANGE,27,3
LETTUCE,28,3
SMELL,29,3
FIND,30,3
MAYBE,31,3
LOVE,32,3
ROOF,33,3
TAKE,34,3
SHIP,35,3
SWORD,36,3
COLLECT,37,3
TREE,38,3
STICKY,39,3
DESERT,40,3
VOLCANO,41,3
YEAR,42,3
EXACT,1,4
BUSH,2,4
EXCUSE,3,4
PLANE ,4,4
MARRY,5,4
TRAILER,6,4
WRONG,7,4
CHILD,8,4
DRAW,9,4
SAME,10,4
STAMP,11,4
RENT,12,4
STRIPE,13,4
MANY,14,4
SHERIFF,15,4
CLOWN,16,4
POTATO,17,4
YOUNG,18,4
PIECE,19,4
DRUGS,20,4
PACKAGE,21,4
TOCK,22,4
VOTE,23,4
DEATH,24,4
TOOL,25,4
THIN,26,4
SCISSORS,27,4
SHALLOW,28,4
DISAGREE,29,4
PURPOSE,30,4
REAL,31,4
SPIT,32,4
SLIDE,33,4
QUIET,34,4
THANKS,35,4
HATE,36,4
ANNOY,37,4
NECK,38,4
CARD,39,4
RAIN,40,4
KNIFE,41,4
SILVER,42,4
