"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"TOUCH",3067.37,"Studied",6,1,NA,"3","Related","LEGS","ARMS",NA
"KNIT",1865.575,"Studied",5,1,NA,"4","Unrelated","WEIGHT",NA,NA
"YEAR",1084.54,"Studied",4,3,NA,"8","Identical","LAUGH",NA,NA
"SWORD",1817.24,"Studied",5,3,NA,"9","Related","CHALK","BOARD",NA
"MINDBLANK",8001.075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWING",4866.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
