RecalledWord,StudyPosition,Block
NINE,1,1
HELLO,2,1
FIRE,3,1
TIRED,4,1
EFFECT,5,1
WANT,6,1
SILK,7,1
PAPER,8,1
LARGE,9,1
SURE,10,1
WATER,11,1
CAKE,12,1
CARRY,13,1
SMALL,14,1
UNCLEAR,15,1
ITCH,16,1
GLASSES,17,1
ALLOW,18,1
FRONT,19,1
SMART,20,1
BALL ,21,1
BANK,22,1
MAID,23,1
SLEEP,24,1
CASTLE,25,1
SNEEZE,26,1
MONKEY,27,1
MAD,28,1
ENGLISH,29,1
BOSS,30,1
SPICE,31,1
PLAN,32,1
COPY,33,1
PENCIL,34,1
OVEN,35,1
MINIMUM,36,1
JEANS,37,1
LETTER,38,1
PRIDE,39,1
FINISH,40,1
ONCE,41,1
SOFT,42,1
NONE,1,2
HAPPY,2,2
VOLCANO,3,2
LAUGH,4,2
STREET,5,2
SING,6,2
BOARD,7,2
HAIR,8,2
SHIP,9,2
CHURCH,10,2
MAGIC,11,2
TREE,12,2
JACKET,13,2
SMELL,14,2
MUSIC ,15,2
ROOF,16,2
SWORD,17,2
GAME,18,2
PROBLEM,19,2
FOOD,20,2
MAYBE,21,2
STICKY,22,2
TALK,23,2
STRANGE,24,2
STORE,25,2
YEAR,26,2
BREAK,27,2
DESERT,28,2
LETTUCE,29,2
COLLECT,30,2
FIND,31,2
CHOOSE,32,2
SOUR,33,2
LOSE,34,2
SICK,35,2
HEAR,36,2
CLEAR,37,2
BELL,38,2
LOVE,39,2
DRESS,40,2
TAKE,41,2
WARM,42,2
ANNOY,1,3
DRUGS,2,3
KNIFE,3,3
EXCUSE,4,3
RENT,5,3
SAME,6,3
TRAILER,7,3
CLOWN,8,3
BUSH,9,3
QUIET,10,3
DRAW,11,3
SHALLOW,12,3
DEATH,13,3
VOTE,14,3
STAMP,15,3
PACKAGE,16,3
POTATO,17,3
SLIDE,18,3
SCISSORS,19,3
EXACT,20,3
NECK,21,3
TOOL,22,3
THANKS,23,3
REAL,24,3
HATE,25,3
STRIPE,26,3
DISAGREE,27,3
PURPOSE,28,3
CARD,29,3
YOUNG,30,3
RAIN,31,3
SILVER,32,3
PLANE ,33,3
WRONG,34,3
TOCK,35,3
PIECE,36,3
CHILD,37,3
MANY,38,3
SHERIFF,39,3
SPIT,40,3
THIN,41,3
MARRY,42,3
BRAIN,1,4
TOUCH,2,4
STING,3,4
BIKE,4,4
GRAND,5,4
SELF,6,4
SUBJECT,7,4
WOOD,8,4
CELL,9,4
MILK,10,4
TOWN,11,4
RULE,12,4
STRESS,13,4
MOVE,14,4
DOCTOR,15,4
TOOTH,16,4
GUILT,17,4
CLIMB,18,4
STUPID,19,4
HEAD,20,4
CLASS,21,4
STEAL,22,4
BABY,23,4
SKIN,24,4
UNDER,25,4
PENNY,26,4
FAKE,27,4
BREAD,28,4
PROPER,29,4
MATH,30,4
SHEEP,31,4
REPEAT,32,4
WRITE,33,4
NIGHTS,34,4
ROSE,35,4
SHIRT,36,4
KNIT,37,4
GRAVE,38,4
SPOTS,39,4
ARMS,40,4
LIGHT,41,4
EXPLODE,42,4
