Participant,Prime,Prime_Duration,rt,Response
AL,PULL,116.96,8002.53,PULL
AL,CORNER,119.845,3751.105,CORNER
AL,PIAZZA,118.81,5783.405,XXXXX
AL,VODKA,116.685,2665.53,XXXXX
AL,HOSTEL,117.935,3267.51,HOTEL
AL,LYNX,116.655,1616.615,XXXXX
AL,PEEP,116.69,2184.085,PEEP
AL,MEET,116.315,1634.2,MEET
AL,MUZZLE,116.645,1800.92,MUZZLE
AL,EFFIGY,117.335,2233.365,ENERGY
AL,STARK,114.285,1665.965,STARK
AL,CHEAT,116.695,1350.11,CHEAT
AL,ERUPT,114.97,1916.73,ERUPT
AL,FREAK,116.66,1524.795,FREAK
AL,FAUNA,116.32,1733.77,FAUNA
AL,MORAL,116.955,1283.84,MORAL
AL,CEASE,116.69,1783.44,CEASE
AL,SPUNK,118.3,1583.445,PUNK
AL,SPUN,116.67,1302.38,SPUN
AL,RESUME,114.39,1433.13,RESUME
AL,SUIT,116.57,1132.405,SUIT
AL,LEND,128.88,2351.09,END
AL,SHAVE,116.65,2150.2,SHAVE
AL,KEEP,116.645,1266.4,KEEP
AL,TRIVIA,115.04,2069.38,TRIVIA
AL,UNEASY,117.085,1865.315,UNEASY
AL,TOTALLY,114.925,2565.405,TOTALLY
AL,SNAP,128.06,1128.28,SNAP
AL,REACTOR,116.11,1501.045,REACT
AL,FLAK,117.08,1074.145,FLAKE
AL,CHEER,117.135,1868.705,CHEER
AL,TRAITOR,116.305,2098.525,TRAITOR
AL,MIDLAND,114.61,1950.11,MIDLAND
AL,CLAW,116.56,1031.1,CLAW
AL,FOREST,118.485,1682.66,FOREST
AL,WIND,116.68,1232.6,WIND
AL,DAMAGE,116.74,1768.76,DAMAGE
AL,SPAN,116.41,1618.59,SPINS
AL,VOID,118.545,1152.455,VOID
AL,OPTION,116.655,3652.045,OPTION
