Participant,Prime,Prime_Duration,rt,Response
SS,SPAN,116.43,1248.95,SPAN
SS,HOSTEL,116.42,1415.775,HOTEL
SS,MIDLAND,115.88,3283.075,MIDLAND
SS,PEEP,117.515,1298.26,PEEP
SS,OPTION,117.72,1301.005,IDK
SS,MUZZLE,115.56,2099.81,MUZZLE
SS,SNAP,116.715,1342.125,SNAPS
SS,FREAK,125.695,1334.19,FREAKS
SS,CLAW,115.975,2384.145,CLAW
SS,SPUNK,117.61,1883.335,SPUNK
SS,MORAL,117.505,1466.465,MORAL
SS,MEET,118.21,965.545,IDK
SS,VOID,116.395,1183.96,VOID
SS,CEASE,116.64,2499.69,IDK
SS,FOREST,116.655,1526.52,FORREST
SS,SUIT,116.55,1227.445,SUIT
SS,STARK,118.48,1916.75,SHARK
SS,PULL,115.915,1120.635,PULL
SS,CHEAT,116.655,1767.075,CREATE
SS,FLAK,117.2,1566.51,FLK
SS,TRIVIA,117.115,1464.93,TRIVIA
SS,KEEP,116.07,1866.3,KEEP
SS,CORNER,116.01,1216.605,CORNER
SS,RESUME,116.125,1239.13,RESUME
SS,TRAITOR,114.75,2559.07,TRAITOR
SS,ERUPT,117.225,1265.78,ERUPT
SS,SHAVE,117.18,900.985,SH
SS,EFFIGY,116.18,1519.315,EFFIGY
SS,REACTOR,131.015,467.56,XXXXX
SS,VODKA,117.355,1815.97,VODKA
SS,WIND,117.005,1624.065,WIND
SS,UNEASY,117.19,1549.97,UNEASY
SS,LYNX,115.385,1532.545,LYNX
SS,TOTALLY,116.815,1949.655,TOTALLY
SS,LEND,116.88,1333.535,LEGEND
SS,PIAZZA,116.435,849.81,PIZZA
SS,FAUNA,117.09,1152.375,FAUNA
SS,SPUN,117.27,1382.99,SPUN
SS,DAMAGE,117.25,800.575,XXXXX
SS,CHEER,116.16,1725.465,CHEAP
