DelayedWord,DelayedRT
XXXXX,7990.705
SOAP,7994.145
READ,7994.015
JUMP,7998.32
KILL,7994.445
KIDNAP,7993.33
SQUARE,7993.355
DUSK,7993.845
STARS,7993.68
FINGERS,8000.16
TOES,7993.72
NOSE,7993.765
BOMB,7993.725
NEWS,7989.58
CANCER,7993.195
YELLOW,7997.52
SMOOTH,7993.65
SHEETS,7993.475
PURPLE,7993.6
ORANGE,7998.55
QUEEN,7993.78
UNCLE,7995.805
NEPHEW,7993.22
GIRLS,7998.545
OFFICE,7989.82
LAWYER,7998.49
WRITE,7990.495
GRASS,7993.45
LEAVES,7993.525
SPOT,7993.765
XXXXX,7993.025
XXXXX,7993.81
XXXXX,7993.53
BUTTER,7998.5
EGGS,7992.955
CHEESE,7993.365
CRACKERS,7998.555
XXXXX,7993.67
XXXXX,7998.685
XXXXX,7993.485
MUSCLE,7999.075
XXXXX,7993.04
CLOCK,7993.195
MINUTE,7999.035
LEARN,7993.4
PLEAD,7999.4
XXXXX,7991.575
XXXXX,8001.215
XXXXX,7992.265
CHAIR,8003.475
STAIRS,8007.025
XXXXX,7988.99
ANIMAL,7999.9
TIGER,7999.2
SHARK,7995.11
XXXXX,8001
JAIL,7993.25
XXXXX,8000.325
XXXXX,7993.08
XXXXX,7997.845
XXXXX,7993.345
XXXXX,7996.495
XXXXX,7994.49
DAGGER,8011.395
XXXXX,7995.485
XXXXX,7992.155
XXXXX,7988.67
XXXXX,7992.82
LOOK,7989.735
XXXXX,7053.83
