RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
PLANE ,slash,1.78563,AP,1,2021-02-28_13h01.01.742,DelayedExp,2020.1.3,60
CLAM,z,0.83871,AP,1,2021-02-28_14h17.40.653,DelayedExp,2020.1.3,60
ROAD,slash,1.14463,AP,1,2021-02-28_14h17.40.654,DelayedExp,2020.1.3,60
TIGHT,z,0.674045,AP,1,2021-02-28_14h17.40.655,DelayedExp,2020.1.3,60
STORE,slash,0.54572,AP,1,2021-02-28_14h17.40.656,DelayedExp,2020.1.3,60
STUPID,slash,0.75585,AP,1,2021-02-28_14h17.40.657,DelayedExp,2020.1.3,60
NINE,slash,0.690795,AP,1,2021-02-28_14h17.40.658,DelayedExp,2020.1.3,60
NOSE,slash,1.28692,AP,1,2021-02-28_14h17.40.659,DelayedExp,2020.1.3,60
SHEETS,z,0.88877,AP,1,2021-02-28_14h17.40.660,DelayedExp,2020.1.3,60
ROSE,slash,0.895555,AP,1,2021-02-28_14h17.40.661,DelayedExp,2020.1.3,60
SMART,slash,1.528715,AP,1,2021-02-28_14h17.40.662,DelayedExp,2020.1.3,60
BOARD,z,1.160095,AP,1,2021-02-28_14h17.40.663,DelayedExp,2020.1.3,60
BOMB,z,1.054135,AP,1,2021-02-28_14h17.40.664,DelayedExp,2020.1.3,60
ALLOW,slash,0.796455,AP,1,2021-02-28_14h17.40.665,DelayedExp,2020.1.3,60
UNCLEAR,slash,0.92087,AP,1,2021-02-28_14h17.40.666,DelayedExp,2020.1.3,60
CLASS,z,0.95547,AP,1,2021-02-28_14h17.40.667,DelayedExp,2020.1.3,60
BOSS,slash,1.827425,AP,1,2021-02-28_14h17.40.668,DelayedExp,2020.1.3,60
BRAIN,z,0.934015,AP,1,2021-02-28_14h17.40.669,DelayedExp,2020.1.3,60
POTATO,slash,0.65979,AP,1,2021-02-28_14h17.40.670,DelayedExp,2020.1.3,60
DESERT,slash,0.76968,AP,1,2021-02-28_14h17.40.671,DelayedExp,2020.1.3,60
FLOWER,slash,0.71441,AP,1,2021-02-28_14h17.40.672,DelayedExp,2020.1.3,60
TALK,z,1.040415,AP,1,2021-02-28_14h17.40.673,DelayedExp,2020.1.3,60
BALL ,z,1.606245,AP,1,2021-02-28_14h17.40.674,DelayedExp,2020.1.3,60
PIECE,slash,0.680955,AP,1,2021-02-28_14h17.40.675,DelayedExp,2020.1.3,60
GROSS,slash,1.15891,AP,1,2021-02-28_14h17.40.676,DelayedExp,2020.1.3,60
