"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"DC2",1,"2021-04-06_09h59.58.818","L1.1ConstantTotalFinal","2020.1.3",60,"WORLD",3047.25,"firstword","firstword",NA,1,1,4,"Studied",NA,NA
"DC2",1,"2021-04-06_09h59.58.819","L1.1ConstantTotalFinal","2020.1.3",60,"TENT",1437.83,"TENT","Related",116.33,2,1,NA,NA,"Related","CAMP"
"DC2",1,"2021-04-06_09h59.58.820","L1.1ConstantTotalFinal","2020.1.3",60,"SWAMP",2566.3,"SURE","Unrelated",116.43,3,1,5,"Studied",NA,NA
"DC2",1,"2021-04-06_09h59.58.821","L1.1ConstantTotalFinal","2020.1.3",60,"BANK",1434.63,"BANK","Unrelated",116.205,4,1,NA,NA,"Unrelated",NA
"DC2",1,"2021-04-06_09h59.58.822","L1.1ConstantTotalFinal","2020.1.3",60,"FOUR",1001.785,"FOUR","Related",116.59,5,1,NA,NA,"Related","FIVE"
"DC2",1,"2021-04-06_09h59.58.823","L1.1ConstantTotalFinal","2020.1.3",60,"SLEEP",1132.27,"SLEEP","Unrelated",116.6,6,1,NA,NA,"Unrelated",NA
"DC2",1,"2021-04-06_09h59.58.824","L1.1ConstantTotalFinal","2020.1.3",60,"SILK",968.495,"SILK","Unrelated",116.855,7,1,NA,NA,"Unrelated",NA
"DC2",1,"2021-04-06_09h59.58.825","L1.1ConstantTotalFinal","2020.1.3",60,"FIRE",733.665,"FIRE","Unrelated",116.46,8,1,NA,NA,"Unrelated",NA
"DC2",1,"2021-04-06_09h59.58.826","L1.1ConstantTotalFinal","2020.1.3",60,"BRIDE",899.895,"BRIDE","Identical",116.685,9,1,30,"Studied","Identical",NA
"DC2",1,"2021-04-06_09h59.58.827","L1.1ConstantTotalFinal","2020.1.3",60,"MAD",549.905,"MAD","Unrelated",116.625,10,1,NA,NA,"Unrelated",NA
"DC2",1,"2021-04-06_09h59.58.828","L1.1ConstantTotalFinal","2020.1.3",60,"LARGE",966.645,"LARGE","Unrelated",116.72,11,1,NA,NA,"Unrelated",NA
