RecalledWord,StudyPosition,Block
NEPHEW,1,1
OUTTAKE,2,1
STREAM,3,1
EGGS,4,1
DAGGER,5,1
SELLER,6,1
FRIGHT,7,1
STORY,8,1
TWELVE,9,1
CHANGE,10,1
SONG,11,1
GLORY,12,1
GROSS,13,1
STAIRS,14,1
FISH,15,1
SHEETS,16,1
CHEESE,17,1
YELLOW,18,1
GUITAR,19,1
ORANGE,20,1
RIGHT,21,1
JAIL,22,1
NUMBER,23,1
CHAIR,24,1
LAWYER,25,1
LENGTH,26,1
FLOWER,27,1
HORN,28,1
MONEY,29,1
DREAM,30,1
CLAM,31,1
WORK,32,1
CRACKER,33,1
NICKEL,34,1
WEST,35,1
BIRD,36,1
BOMB,37,1
PICKLE,38,1
SMOOTH,39,1
BEACH,40,1
WEIGHT,41,1
STOP,42,1
PRESENT,1,2
HOTEL,2,2
DIRT,3,2
TRASH,4,2
TRAIN,5,2
WORLD,6,2
KISS,7,2
GHOST,8,2
GEEK,9,2
THIEF,10,2
KILL,11,2
HOOP,12,2
LEARN,13,2
ROAD,14,2
STOMACH,15,2
FROG,16,2
BRIDE,17,2
MINOR,18,2
SMILE,19,2
SORRY,20,2
FIVE,21,2
POUND,22,2
TIGHT,23,2
STARS,24,2
SHOES,25,2
BELOW,26,2
LAND,27,2
PICTURE,28,2
WHEAT,29,2
SMOKE,30,2
DEAF,31,2
DUSK,32,2
JUMP,33,2
DOOR,34,2
DEVIL,35,2
LAKE,36,2
SOUTH,37,2
BLACK,38,2
SWEET,39,2
CAMP,40,2
SWAMP,41,2
NOISE,42,2
SUPPER,1,3
TEST,2,3
NAVY,3,3
KIDNAP,4,3
SLOW,5,3
TOUR,6,3
NOSE,7,3
FIRST,8,3
INHALE,9,3
BALLET,10,3
CHAIN,11,3
ARGUE,12,3
LESS,13,3
CANDLE,14,3
ALIVE,15,3
SQUARE,16,3
SOAP,17,3
PAIN,18,3
BUCKET,19,3
TENNIS,20,3
THIRST,21,3
WILD,22,3
READ,23,3
MOST,24,3
WINTER,25,3
THREAD,26,3
VERB,27,3
CLUE,28,3
LOOK,29,3
TOES,30,3
MIDDLE,31,3
BRANCH,32,3
BUTTER,33,3
MOTHER,34,3
NEWS,35,3
BORROW,36,3
STATES,37,3
SEEK,38,3
PURPLE,39,3
WAITER,40,3
HUNGER,41,3
SPIDER,42,3
SHARK,1,4
TIGER,2,4
TEETH,3,4
SPOON,4,4
ANIMAL,5,4
GIRLS,6,4
PHONE,7,4
QUART,8,4
CANCER,9,4
ENTER,10,4
THERE,11,4
WHERE,12,4
UNCLE,13,4
MINUS,14,4
MINUTE,15,4
GRASS,16,4
FENCE,17,4
EARLY,18,4
CLOSE,19,4
FOUND,20,4
CLOCK,21,4
PLANT,22,4
MUSCLE,23,4
PEPPER,24,4
WORST,25,4
ROCK,26,4
SHOVE,27,4
QUEEN,28,4
OFFICE,29,4
WHOLE,30,4
BEFORE,31,4
BEHIND,32,4
DOLLAR,33,4
LEMON,34,4
FINGER,35,4
LEAVES,36,4
CORAL,37,4
SHORT,38,4
YOURS,39,4
HORSE,40,4
MEAN,41,4
THROW,42,4
