RecalledWord,StudyPosition,Block
THANKS,1,1
DRUGS,2,1
SPIT,3,1
EXACT,4,1
BUSH,5,1
QUIET,6,1
PIECE,7,1
TOCK,8,1
SHERIFF,9,1
NECK,10,1
STRIPE,11,1
PURPOSE,12,1
DISAGREE,13,1
STAMP,14,1
CLOWN,15,1
CHILD,16,1
CARD,17,1
TOOL,18,1
YOUNG,19,1
REAL,20,1
ANNOY,21,1
MARRY,22,1
KNIFE,23,1
DRAW,24,1
DEATH,25,1
PACKAGE,26,1
SCISSORS,27,1
THIN,28,1
TRAILER,29,1
MANY,30,1
PLANE ,31,1
SLIDE,32,1
POTATO,33,1
VOTE,34,1
SHALLOW,35,1
SILVER,36,1
SAME,37,1
HATE,38,1
EXCUSE,39,1
WRONG,40,1
RENT,41,1
RAIN,42,1
KNIT,1,2
PENNY,2,2
SELF,3,2
WOOD,4,2
NIGHTS,5,2
SHIRT,6,2
TOUCH,7,2
WRITE,8,2
MILK,9,2
REPEAT,10,2
STUPID,11,2
STING,12,2
UNDER,13,2
BIKE,14,2
EXPLODE,15,2
STRESS,16,2
MOVE,17,2
STEAL,18,2
GRAVE,19,2
GUILT,20,2
DOCTOR,21,2
SHEEP,22,2
TOWN,23,2
BABY,24,2
ROSE,25,2
MATH,26,2
PROPER,27,2
CLASS,28,2
GRAND,29,2
CLIMB,30,2
LIGHT,31,2
HEAD,32,2
FAKE,33,2
SUBJECT,34,2
TOOTH,35,2
SPOTS,36,2
RULE,37,2
ARMS,38,2
BREAD,39,2
BRAIN,40,2
SKIN,41,2
CELL,42,2
SPICE,1,3
LETTER,2,3
CAKE,3,3
CARRY,4,3
SLEEP,5,3
LARGE,6,3
JEANS,7,3
SMALL,8,3
BALL ,9,3
UNCLEAR,10,3
HELLO,11,3
WANT,12,3
PLAN,13,3
COPY,14,3
MONKEY,15,3
ONCE,16,3
ITCH,17,3
BOSS,18,3
CASTLE,19,3
SMART,20,3
FINISH,21,3
SILK,22,3
FRONT,23,3
GLASSES,24,3
OVEN,25,3
SOFT,26,3
PENCIL,27,3
FIRE,28,3
MAD,29,3
MAID,30,3
EFFECT,31,3
TIRED,32,3
ALLOW,33,3
PAPER,34,3
SURE,35,3
NINE,36,3
BANK,37,3
WATER,38,3
MINIMUM,39,3
PRIDE,40,3
ENGLISH,41,3
SNEEZE,42,3
SOUR,1,4
DESERT,2,4
LETTUCE,3,4
FIND,4,4
BREAK,5,4
LAUGH,6,4
HEAR,7,4
SHIP,8,4
PROBLEM,9,4
CLEAR,10,4
VOLCANO,11,4
LOSE,12,4
HAPPY,13,4
HAIR,14,4
STREET,15,4
DRESS,16,4
SMELL,17,4
MAYBE,18,4
CHURCH,19,4
TREE,20,4
BELL,21,4
NONE,22,4
SWORD,23,4
SING,24,4
FOOD,25,4
WARM,26,4
MUSIC ,27,4
GAME,28,4
YEAR,29,4
LOVE,30,4
STICKY,31,4
CHOOSE,32,4
STORE,33,4
ROOF,34,4
TALK,35,4
SICK,36,4
MAGIC,37,4
COLLECT,38,4
TAKE,39,4
BOARD,40,4
STRANGE,41,4
JACKET,42,4
