"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"GC",1,"2021-03-31_10h59.01.106","L2.4ConstantTotalFinal","2020.1.3",60,"ROSE",2131.74,"firstword","firstword",NA,1,1,9,"Studied",NA,NA
"GC",1,"2021-03-31_10h59.01.107","L2.4ConstantTotalFinal","2020.1.3",60,"PROPER",1799.98,"PROPER","Identical",115.96,2,1,37,"Studied","Identical",NA
"GC",1,"2021-03-31_10h59.01.108","L2.4ConstantTotalFinal","2020.1.3",60,"CELL",1350.055,"CELL","Identical",117.49,3,1,41,"Studied","Identical",NA
"GC",1,"2021-03-31_10h59.01.109","L2.4ConstantTotalFinal","2020.1.3",60,"MATH",1511.07,"MOVE","Identical",115.53,4,1,13,"Studied",NA,NA
"GC",1,"2021-03-31_10h59.01.110","L2.4ConstantTotalFinal","2020.1.3",60,"STUPID",4217.13,"BOMB","Unrelated",116.895,5,1,32,"Studied",NA,NA
"GC",1,"2021-03-31_10h59.01.111","L2.4ConstantTotalFinal","2020.1.3",60,"BOOK",4639.225,"EXPLODE","Identical",116.88,6,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.112","L2.4ConstantTotalFinal","2020.1.3",60,"CELL",7601.2,"GUITAR","Unrelated",116.02,7,1,41,"Studied","Identical",NA
"GC",1,"2021-03-31_10h59.01.113","L2.4ConstantTotalFinal","2020.1.3",60,"GRAND",1782.36,"GRAND","Identical",116.345,8,1,28,"Studied","Identical",NA
"GC",1,"2021-03-31_10h59.01.114","L2.4ConstantTotalFinal","2020.1.3",60,"MAT",8000.75,"CHAIR","Unrelated",116.94,9,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.115","L2.4ConstantTotalFinal","2020.1.3",60,"STING",6066.615,"WEST","Unrelated",117.33,10,1,1,"Studied",NA,NA
"GC",1,"2021-03-31_10h59.01.116","L2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.14,"CITY","Related",116.05,11,1,NA,NA,NA,"TOWN"
"GC",1,"2021-03-31_10h59.01.117","L2.4ConstantTotalFinal","2020.1.3",60,"PART",5266.555,"PICKLE","Unrelated",116.155,12,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.118","L2.4ConstantTotalFinal","2020.1.3",60,"SHEEP",2479.95,"SHEEP","Identical",115.935,13,1,2,"Studied","Identical",NA
"GC",1,"2021-03-31_10h59.01.119","L2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.91,"BEAM","Related",116.31,14,1,NA,NA,NA,"LIGHT"
"GC",1,"2021-03-31_10h59.01.120","L2.4ConstantTotalFinal","2020.1.3",60,"HOUSE",2882.465,"LENGTH","Unrelated",115.94,15,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.121","L2.4ConstantTotalFinal","2020.1.3",60,"INPUT",6150.58,"ESTEEM","Related",115.815,16,1,NA,NA,NA,"SELF"
"GC",1,"2021-03-31_10h59.01.122","L2.4ConstantTotalFinal","2020.1.3",60,"FARM",6616.455,"OUTTAKE","Unrelated",116.05,17,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.123","L2.4ConstantTotalFinal","2020.1.3",60,"BIKE",6433.46,"CARESS","Related",115.165,18,1,39,"Studied",NA,"TOUCH"
"GC",1,"2021-03-31_10h59.01.124","L2.4ConstantTotalFinal","2020.1.3",60,"TOOK",5359.535,"AGAIN","Related",114.96,19,1,NA,NA,NA,"REPEAT"
"GC",1,"2021-03-31_10h59.01.125","L2.4ConstantTotalFinal","2020.1.3",60,"CLEAN",7652.785,"WRITE","Identical",116.135,20,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.126","L2.4ConstantTotalFinal","2020.1.3",60,"BACK",6566.795,"RIGHT","Unrelated",116.98,21,1,NA,NA,"Related",NA
"GC",1,"2021-03-31_10h59.01.127","L2.4ConstantTotalFinal","2020.1.3",60,"O",8000.725,"FRIGHT","Unrelated",123.015,22,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.128","L2.4ConstantTotalFinal","2020.1.3",60,"SCHOOL",7278.2,"BLOUSE","Related",117.21,23,1,NA,NA,NA,"SHIRT"
"GC",1,"2021-03-31_10h59.01.129","L2.4ConstantTotalFinal","2020.1.3",60,"TEACH",4751.14,"STRESS","Identical",116.785,24,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.130","L2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.195,"CLIMB","Identical",116.145,25,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.131","L2.4ConstantTotalFinal","2020.1.3",60,"HORSE",8001.36,"MONEY","Unrelated",117.14,26,1,NA,NA,"Unrelated",NA
"GC",1,"2021-03-31_10h59.01.132","L2.4ConstantTotalFinal","2020.1.3",60,"POLICY",8000.985,"POLICY","Related",115.82,27,1,NA,NA,"Related","RULE"
"GC",1,"2021-03-31_10h59.01.133","L2.4ConstantTotalFinal","2020.1.3",60,"HORN",2100.895,"HORN","Unrelated",115.365,28,1,NA,NA,"Unrelated",NA
"GC",1,"2021-03-31_10h59.01.134","L2.4ConstantTotalFinal","2020.1.3",60,"NEPHEW",3269.97,"NEPHEW","Unrelated",116.15,29,1,NA,NA,"Unrelated",NA
"GC",1,"2021-03-31_10h59.01.135","L2.4ConstantTotalFinal","2020.1.3",60,"CELLAR",3368.565,"SELLER","Unrelated",127.585,30,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.136","L2.4ConstantTotalFinal","2020.1.3",60,"OTN",7999.61,"ORANGE","Unrelated",116.99,31,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.137","L2.4ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.865,"ARMS","Identical",117.38,32,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.138","L2.4ConstantTotalFinal","2020.1.3",60,"WORK",1383.685,"WORK","Unrelated",116.3,33,1,NA,NA,"Unrelated",NA
"GC",1,"2021-03-31_10h59.01.139","L2.4ConstantTotalFinal","2020.1.3",60,"GOLD",5834.085,"SHAME","Related",116.87,34,1,NA,NA,NA,"GUILT"
"GC",1,"2021-03-31_10h59.01.140","L2.4ConstantTotalFinal","2020.1.3",60,"BRICK",7997.93,"LEOPARD","Related",116.63,35,1,NA,NA,NA,"SPOTS"
"GC",1,"2021-03-31_10h59.01.141","L2.4ConstantTotalFinal","2020.1.3",60,"RUN",7999.405,"EGGS","Unrelated",116.1,36,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.142","L2.4ConstantTotalFinal","2020.1.3",60,"HOUSE",7999.815,"STEAL","Identical",116.81,37,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.143","L2.4ConstantTotalFinal","2020.1.3",60,"NUMBER",2233.495,"NUMBER","Unrelated",116.64,38,1,NA,NA,"Unrelated",NA
"GC",1,"2021-03-31_10h59.01.144","L2.4ConstantTotalFinal","2020.1.3",60,"WOOD",1517.845,"WOOD","Identical",116.415,39,1,22,"Studied","Identical",NA
"GC",1,"2021-03-31_10h59.01.145","L2.4ConstantTotalFinal","2020.1.3",60,"ACALN",8003.79,"DAYS","Related",116.955,40,1,NA,NA,NA,"NIGHTS"
"GC",1,"2021-03-31_10h59.01.146","L2.4ConstantTotalFinal","2020.1.3",60,"BEST",3584.835,"SKIN","Identical",116.405,41,1,NA,NA,NA,NA
"GC",1,"2021-03-31_10h59.01.147","L2.4ConstantTotalFinal","2020.1.3",60,"MILK",1970.88,"MILK","Identical",157.85,42,1,31,"Studied","Identical",NA
"GC",1,"2021-03-31_10h59.01.148","L2.4ConstantTotalFinal","2020.1.3",60,"ITCH",1882.995,"firstword","firstword",NA,1,2,41,"Studied",NA,NA
"GC",1,"2021-03-31_10h59.01.149","L2.4ConstantTotalFinal","2020.1.3",60,"ALLOW",1983.155,"PERMIT","Related",117.37,2,2,42,"Studied",NA,"ALLOW"
"GC",1,"2021-03-31_10h59.01.150","L2.4ConstantTotalFinal","2020.1.3",60,"PENCIL",1733.97,"FROG","Unrelated",115.93,3,2,2,"Studied",NA,NA
"GC",1,"2021-03-31_10h59.01.151","L2.4ConstantTotalFinal","2020.1.3",60,"SLEEP",1751.19,"EFFECT","Identical",115.82,4,2,5,"Studied",NA,NA
"GC",1,"2021-03-31_10h59.01.152","L2.4ConstantTotalFinal","2020.1.3",60,"NINE",1630.59,"PICTURE","Unrelated",116.335,5,2,6,"Studied",NA,NA
