DelayedWord,DelayedRT
YELLOW,2123.945
HORN,2984.16
CHEESE,1682.55
COLD,1434.305
PAIN,1217.28
KIDNAP,1506.8
KILL,1716.385
BRIDE,1249.315
DEVIL,1323.35
SMILE,2850.46
PICTURE,1499.655
SHOES,1000.365
HOOP,4242.635
KILL,5573.305
CHEESE,4200.095
PICKLE,2982.955
NICKEL,1549.395
MUSCLE,3102.93
PEACH,1116.395
CORAL,1250.39
SHARK,1733.515
FISH,1733.365
STREAM,1550.645
STOP,2416.825
BIRD,2049.415
PRINCESS,6486.6
ANGER,7151.74
BUCKET,4983.465
CHAIN,1349.7
THREAD,1783.98
MIDDE,1376.565
CAMP,5769.33
GEEK,1117.185
HOTEL,1516.68
WHEAT,1281.785
SWAMP,1966.905
FLOWER,4299.085
STONE,1982.83
BUTTER,1767.46
SOAP,1014.575
XXXXX,8002.3
SONG,5251.015
GUITAR,4425.655
CHAIR,1299.86
CALL,5217.78
EARLY,1113.34
LEMON,1282.43
BEHIND,1383.12
CLOSE,1519.41
WORST,1584.72
GIRLS,1399.575
Y,8001.535
MEAN,7067.345
SHORT,1283.63
XXXXX,8002.26
XXXXX,8003.92
NUMBER,3750.055
WHOLE,5715.3
XXXXX,8002.085
DIRT,5300.015
ROAD,1013.435
LANE,3149.38
STONE,7201.52
XXXXX,8002.595
RUN,6516.695
JUMP,2315.575
XXXXX,8002.71
XXXXX,7992.535
TOTAL,1517.005
G,8002.44
CRIME,6300.96
JAIL,1615.705
LAWYER,2433.945
FAME,2816.15
AVOID,5424.095
DREAM,3583.91
CATCH,5199.085
I,8000.485
URGE,3850.84
PURPLE,4334.52
NAVY,1853.215
XXXXX,8002.93
BRANCH,2966.5
UNDER,4017.97
RAIN,4184.33
WET,1450.83
XXXXX,8000.765
XXXXX,8001.775
XXXXX,8001.98
PIE,5449.04
XXXXX,8003.22
HIDE,6231.705
XXXXX,8001.575
STAIRS,7066.805
XXXXX,8000.75
PIG,2336.09
TOTAL,5802.855
WILD,5258.71
XXXXX,8001.16
STEAL,2948.425
