Participant,Prime,Prime_Duration,rt,Response
AD,KEEP,116.435,1801.18,KEEP
AD,WIND,116.55,1217.59,WIND
AD,LEND,116.655,867.335,LEND
AD,MORAL,116.545,800.65,MORAL
AD,CLAW,116.595,2985.27,CLAW
AD,CHEAT,117.155,884.11,CHEAT
AD,CEASE,116.71,1551.005,CEASE
AD,VOID,116.685,1017.545,VOID
AD,PIAZZA,116.925,3752.355,PIAZZA
AD,TRIVIA,116.8050001,2001.395,TRIVIA
AD,LYNX,116.38,1050.35,LYNX
AD,CORNER,116.655,4536.095,CORNER
AD,SUIT,116.66,783.95,SUIT
AD,SNAP,116.68,950.53,SNAP
AD,FREAK,116.575,867.35,FREAK
AD,FOREST,116.935,1251.165,FOREST
AD,RESUME,116.88,1284.09,RESUME
AD,EFFIGY,116.61,2234.77,EFFIGY
AD,CHEER,116.54,1083.89,CHEER
AD,PEEP,116.595,1717.695,PEEP
AD,FAUNA,117.04,3819.045,FAUNA
AD,TRAITOR,116.38,1850.91,TRAITOR
AD,HOSTEL,116.485,1300.835,HOSTEL
AD,FLAK,116.795,7989.61,LEAK
AD,UNEASY,116.38,1317.325,UNEASY
AD,TOTALLY,116.4450001,1283.82,TOTALLY
AD,SHAVE,116.995,1985.055,SHAVE
AD,MUZZLE,117.24,1467.025,MUZZLE
AD,DAMAGE,116.85,1284.16,DAMAGE
AD,STARK,116.665,1100.715,STARK
AD,MEET,116.705,1034.005,MEET
AD,MIDLAND,116.885,1250.69,MIDLAND
AD,REACTOR,116.745,1200.885,REACTOR
AD,ERUPT,116.83,1150.93,ERUPT
AD,SPUNK,116.83,1184.155,SPUNK
AD,SPUN,116.66,7991.885,SPUN
AD,OPTION,116.915,2618.475,OPTION
AD,VODKA,116.65,1451.145,VODKA
AD,SPAN,116.29,1034.175,SPAN
AD,PULL,116.735,916.685,PULL
