Participant,Prime,Prime_Duration,rt,Response
SY,KEEP,116.42,1032.125,KEEP
SY,LYNX,117.71,1899.42,XXXXX
SY,UNEASY,117.375,1016.08,UNEASY
SY,PIAZZA,115.5,1117,PIZZA
SY,FOREST,117.96,2500.125,FOREST
SY,SNAP,116.42,883.415,SNAP
SY,PULL,115.705,1482.88,PULL
SY,REACTOR,116.58,2203.87,REACTION
SY,DAMAGE,117.125,1299.625,DAMAGE
SY,CHEAT,116.92,966.715,CHEAT
SY,MIDLAND,115.5,366.58,XXXXX
SY,MEET,116.5,1116.96,SWEET
SY,FAUNA,117.415,1034,FAUNA
SY,EFFIGY,116.84,415.795,XXXXX
SY,MUZZLE,116.205,1932.795,MUZZLE
SY,SHAVE,116.875,733.455,XXXXX
SY,PEEP,116.46,616.625,XXXXX
SY,TRAITOR,116.915,3200.455,TRAITOR
SY,SUIT,116.96,483.29,XXXXX
SY,CHEER,116.62,1016.375,CHEER
SY,SPUNK,116.96,2833.5,SPUNK
SY,TOTALLY,117,1300,TOTALLY
SY,SPAN,116.71,949.955,SPAN
SY,VODKA,117.25,882.415,VODKA
SY,ERUPT,116.585,933.5,ERUPT
SY,CORNER,117.67,517.38,UP
SY,FREAK,116.665,916.955,FREAK
SY,HOSTEL,117.37,1034.04,HOSTEL
SY,CEASE,116.335,1016.455,CEASE
SY,WIND,115.335,832.5,WIND
SY,RESUME,116.625,1181.54,RESUME
SY,FLAK,115.915,782.42,LEAK
SY,MORAL,118,869.21,MORAL
SY,OPTION,116.085,3218.04,OPTIONS
SY,TRIVIA,114.62,1316.045,TRIVIA
SY,VOID,117.625,1215.915,VOID
SY,STARK,116.495,915.58,STAR
SY,CLAW,117.04,899.17,CLAW
SY,SPUN,116.665,1682.125,SPUN
SY,LEND,117.205,534,XXXXX
