DelayedWord,DelayedRT
SHERIFF,2216.575
DOCTOR,1491.52
CLIMB,1708.325
GUILT,3433.455
FAKE,2474.975
DEATH,2183.335
CHILDREN,1867.2
POTATO,7008.105
KIND,3558.665
XXXXX,7992.295
SLIDE,1003.255
VOTE,2441.41
EXACT,1399.955
SCISSORS,1374.865
SILVER,1316.745
TOOL,899.835
FENCE,6958.625
XXXXX,7991.615
PLAE,7994.465
PLANE,1315.94
RABBIT,5525.75
TOWN,2732.675
XXXXX,7992.25
XXXXX,7992.08
JUMP,4457.17
ANGRY,4416.59
CHILDR,7991.65
CHILDREN,1557.65
XXXXX,7992.085
STUPID,2124.735
XXXXX,8693.245
HEAD,1807.84
XXXXX,7989.185
XXXXX,7991.605
XXXXX,7995.595
XXXXX,7995.125
XXXXX,7992.74
HOUSE,4525.11
XXXXX,7991.38
XXXXX,7991.44
XXXXX,7992.025
TREE,1315.735
WOOD,829.35
XXXXX,7992.155
PIECES,7477.99
XXXXX,7991.295
CARD,2846.285
BOX,1233.185
XXXXX,7995.815
XXXXX,7991.49
NEIGHBOR,7200.595
XXXXX,7991.465
XXXXX,7991.525
XXXXX,7991.515
XXXXX,7991.89
RABBIT,2437.705
XXXXX,7991.97
DOOR,7125.395
XXXXX,7994.845
WHITE,7332.93
SILVER,4174.665
XXXXX,7992.005
XXXXX,7991.43
XXXXX,7991.495
GLASSES,2557.77
XXXXX,7996.795
XXXXX,7991.68
XXXXX,7996.01
XXXXX,7988.39
XXXXX,7992.42
XXXXX,7992.04
XXXXX,8483.43
GRASS,3667.975
ROAD,5408.67
XXXXX,7988.175
SPIT,1849.405
XXXXX,7991.815
XXXXX,7991.795
XXXXX,7995.445
XXXXX,7991.66
NUMBER,5063.38
XXXXX,7992.05
XXXXX,7991.59
XXXXX,7992.02
XXXXX,7991.64
XXXXX,7991.56
HAPPY,3216.3
XXXXX,7992.01
XXXXX,7993.135
XXXXX,7991.915
XXXXX,7991.97
XXXXX,7991.545
XXXXX,2625.05
