DelayedWord,DelayedRT
STAIRS,5065.74
STREAM,3464.79
RIGHT,1568.35
QUEEN,1156.29
CRACKER,3988.195
SONG,1339.1
DIRT,3176.46
LEAVES,3163.555
STOP,3296.72
EXIT,1230.44
NUMBERS,2622.59
SHEETS,1566.44
WEST,1303.155
EACH,1516.13
BIRD,1188.88
FISH,1786.115
PICKLE,1477.03
CHAIR,1858.38
XXXXX,8010.145
XXXXX,8002.48
SELL,5453.06
OCEAN,3565.29
CLOTHES,6017.93
XXXXX,7993.18
JUMP,2418.445
MONEY,2410.7
GUITAR,4428.34
XXXXX,8009.64
XXXXX,8003.945
W,8003.395
WEST,1331.725
WORLD,1217.26
XXXXX,8001.6
WORK,7087.815
OFFICE,2942.495
BED,1052.755
EARLY,3833.03
CLOCK,2728.55
XXXXX,8012.605
NICKEL,2060.36
XXXXX,8008.13
XXXXX,8008.225
XXXXX,8006.715
XXXXX,8000.915
CHEESE,2026.005
XXXXX,8015.775
SHOE,1994.365
XXXXX,8000.655
LEFT,2318.09
RIGHT,1165.77
BODY,8012.895
XXXXX,7992.645
JEWELRY,2454.085
XXXXX,7998.095
XXXXX,8006.71
XXXXX,8004.265
BEHIND,5620.015
TIGER,5229.275
TEETH,1366.98
GRASS,1418.06
WILD,3790.645
XXXXX,8004.625
WAT,8003.71
WATCH,1864.45
XXXXX,8011.275
XXXXX,7991.425
MONARCH,6470.215
TRIBE,1300.14
PILE,2188.515
DISASTER,2115.525
EXHIBIT,3197.975
PRESNET,3289.055
XXXXX,8012.685
TOES,3479.81
NOSE,1468.66
THRIST,2170.705
FIRST,1443.165
MOTHER,1941.605
XXXXX,8001.615
XXXXX,8005.865
XXXXX,8006.9
XXXXX,7995.57
BRANCH,1692.55
FIRST,3523.065
XXXXX,7993.16
NOISE,3667.765
SOUND,1835.04
LOUD,1607.06
BOMB,3123.565
OCEAN,3968.45
DANGER,3274.695
XXXXX,7994.85
XXXXX,8020.14
XXXXX,7999.3
RUN,3526.455
XXXXX,8008.005
XXXXX,8037.355
XXXXX,7996.11
XXXXX,8003.285
XXXXX,7997.34
