"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"FOOD",3247.045,"Studied",7,3,NA,"21,41","Unrelated","SOAP",NA,NA
"MONARCH",4614.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SURE",6148.03,"Studied",37,2,NA,"5,18,38","Identical","FRONT",NA,NA
"ITCH",4865.305,"Studied",42,2,NA,"1","firstword","firstword",NA,NA
"SKIN",1128.095,"Studied",21,1,NA,"12","Identical","MILK",NA,NA
"FUNERAL",4293.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STREET",3649.855,"Studied",5,3,NA,"18","Related","BAND","MUSIC ",NA
"STORE",1087.54,"Studied",1,3,NA,"19","Identical","TAKE",NA,NA
"BRAIN",6417.675,"Studied",1,1,NA,"10,24","Unrelated","SHEETS",NA,NA
"MARRY",2833.665,"Studied",5,4,NA,"21","Identical","PURPOSE",NA,NA
"WRONG",932.6500001,"Studied",7,4,NA,"22","Unrelated","BEHIND",NA,NA
"TRAILER",998.245,"Studied",6,4,NA,"20","Related","GENUINE","REAL","TRACTOR"
"CHILD",934.2200001,"Studied",8,4,"Identical","10","Identical","CHILD",NA,NA
"DRAW",982.4549999,"Studied",9,4,NA,"4","Unrelated","ANIMAL",NA,NA
"MAD",3765.725,"Studied",38,2,NA,"14","Related","HAUL","CARRY",NA
"HAPPY",4951.65,"Studied",17,3,NA,NA,NA,NA,NA,"DELIGHT"
"MOVE",4132.145,"Studied",7,1,"Identical","36,38,39","Related","SKULL","HEAD",NA
"GUILT",2231.77,"Studied",2,1,NA,"7,9","Related","CITY","TOWN",NA
"PROPER",4916.79,"Studied",28,1,"Identical","18","Identical","SHIRT",NA,NA
"UNDER",951.165,"Studied",37,1,NA,"19,41","Identical","PENNY",NA,NA
"TIRED",6949.36,"Studied",36,2,NA,"9,16","Unrelated","MINOR",NA,NA
"SMELL",2482.385,"Studied",29,3,"Identical","22,31","Unrelated","MIDDLE",NA,NA
"FOOD",4649.615,"Studied",7,3,NA,"21,41","Unrelated","SOAP",NA,NA
"TIRED",1199.21,"Studied",36,2,NA,"9,16","Unrelated","MINOR",NA,NA
"MONARCH",1564.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRIBE",2965.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SKIN",5600.545,"Studied",21,1,NA,"12","Identical","MILK",NA,NA
"ITCH",3015.285,"Studied",42,2,NA,"1","firstword","firstword",NA,NA
"DEATH",2848.185,"Studied",24,4,"Identical","16,41","Identical","DEATH",NA,NA
"HAPPY",5034.69,"Studied",17,3,NA,NA,NA,NA,NA,"DELIGHT"
"TEST",5898.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOVE",2427.65,"Studied",7,1,"Identical","36,38,39","Related","SKULL","HEAD",NA
"STREET",3716.51,"Studied",5,3,NA,"18","Related","BAND","MUSIC ",NA
"STORE",6466.825,"Studied",1,3,NA,"19","Identical","TAKE",NA,NA
"WISH",1665.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NINE",1088.68,"Studied",14,2,NA,"2,19,37","Identical","CAKE",NA,NA
"COPY",4831.575,"Studied",41,2,"Identical","31","Identical","COPY",NA,NA
"STEAL",1465.95,"Studied",27,1,NA,"3","Unrelated","NUMBER",NA,NA
"BIKE",1682.755,"Studied",30,1,NA,"4","Unrelated","ORANGE",NA,NA
"HAPPY",6866.97,"Studied",17,3,NA,NA,NA,NA,NA,"DELIGHT"
"MAD",766.0650001,"Studied",38,2,NA,"14","Related","HAUL","CARRY",NA
"TRIBE",1099.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SD",8474.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAPPY",3052.755,"Studied",17,3,NA,NA,NA,NA,NA,"DELIGHT"
"MAD",1016.1,"Studied",38,2,NA,"14","Related","HAUL","CARRY",NA
"TIRED",3218.26,"Studied",36,2,NA,"9,16","Unrelated","MINOR",NA,NA
"SAD",5324.225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIKE",6766.175,"Studied",30,1,NA,"4","Unrelated","ORANGE",NA,NA
"STEAL",1297.78,"Studied",27,1,NA,"3","Unrelated","NUMBER",NA,NA
"SMALL",3165.59,"Studied",1,2,NA,"20","Identical","GLASSES",NA,NA
"LARGE",2754.455,"Studied",31,2,NA,"21,35","Identical","MONKEY",NA,NA
"SAD",1981.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAD",6899.74,"Studied",38,2,NA,"14","Related","HAUL","CARRY",NA
"TIRED",1331.795,"Studied",36,2,NA,"9,16","Unrelated","MINOR",NA,NA
"STREET",4215.68,"Studied",5,3,NA,"18","Related","BAND","MUSIC ",NA
"STORE",6598.285,"Studied",1,3,NA,"19","Identical","TAKE",NA,NA
"CHILD",5632.42,"Studied",8,4,"Identical","10","Identical","CHILD",NA,NA
"DRAW",6906.185,"Studied",9,4,NA,"4","Unrelated","ANIMAL",NA,NA
"TRAILER",6281.43,"Studied",6,4,NA,"20","Related","GENUINE","REAL","TRACTOR"
"WRONG",1749.77,"Studied",7,4,NA,"22","Unrelated","BEHIND",NA,NA
"MARRY",1399.295,"Studied",5,4,NA,"21","Identical","PURPOSE",NA,NA
"TIRED",5452.895,"Studied",36,2,NA,"9,16","Unrelated","MINOR",NA,NA
"RENT",4430.36,"Studied",12,4,NA,"8","Related","SEVERAL","MANY",NA
"SMALL",6581.95,"Studied",1,2,NA,"20","Identical","GLASSES",NA,NA
"LARGE",1388.605,"Studied",31,2,NA,"21,35","Identical","MONKEY",NA,NA
"NINE",877.735,"Studied",14,2,NA,"2,19,37","Identical","CAKE",NA,NA
"COPY",1299.485,"Studied",41,2,"Identical","31","Identical","COPY",NA,NA
"STEAL",999.17,"Studied",27,1,NA,"3","Unrelated","NUMBER",NA,NA
"BIKE",1183.405,"Studied",30,1,NA,"4","Unrelated","ORANGE",NA,NA
"MAD",5097.585,"Studied",38,2,NA,"14","Related","HAUL","CARRY",NA
"SAD",1199.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIRED",2151.99,"Studied",36,2,NA,"9,16","Unrelated","MINOR",NA,NA
"TIRED",2882.825,"Studied",36,2,NA,"9,16","Unrelated","MINOR",NA,NA
"HAPPY",2814.54,"Studied",17,3,NA,NA,NA,NA,NA,"DELIGHT"
"MAD",750.715,"Studied",38,2,NA,"14","Related","HAUL","CARRY",NA
"SAD",749.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
