RecalledWord,StudyPosition,Block
LAWYER,1,1
CHANGE,2,1
GROSS,3,1
DREAM,4,1
WEST,5,1
CHEESE,6,1
CHAIR,7,1
RIGHT,8,1
NICKEL,9,1
GLORY,10,1
TWELVE,11,1
SELLER,12,1
CRACKER,13,1
STREAM,14,1
FLOWER,15,1
EGGS,16,1
STORY,17,1
FRIGHT,18,1
PICKLE,19,1
SHEETS,20,1
STOP,21,1
GUITAR,22,1
STAIRS,23,1
DAGGER,24,1
WORK,25,1
NUMBER,26,1
FISH,27,1
HORN,28,1
NEPHEW,29,1
ORANGE,30,1
YELLOW,31,1
BOMB,32,1
CLAM,33,1
JAIL,34,1
SONG,35,1
LENGTH,36,1
BIRD,37,1
OUTTAKE,38,1
MONEY,39,1
SMOOTH,40,1
WEIGHT,41,1
BEACH,42,1
SOUTH,1,2
TRAIN,2,2
GHOST,3,2
DIRT,4,2
SWEET,5,2
TRASH,6,2
POUND,7,2
DEVIL,8,2
BLACK,9,2
STARS,10,2
NOISE,11,2
SWAMP,12,2
HOOP,13,2
LAKE,14,2
LEARN,15,2
WORLD,16,2
BRIDE,17,2
MINOR,18,2
STOMACH,19,2
SORRY,20,2
SHOES,21,2
HOTEL,22,2
CAMP,23,2
SMOKE,24,2
DEAF,25,2
PICTURE,26,2
DOOR,27,2
PRESENT,28,2
LAND,29,2
ROAD,30,2
KILL,31,2
KISS,32,2
TIGHT,33,2
DUSK,34,2
GEEK,35,2
BELOW,36,2
THIEF,37,2
FIVE,38,2
WHEAT,39,2
JUMP,40,2
SMILE,41,2
FROG,42,2
INHALE,1,3
BRANCH,2,3
WILD,3,3
NAVY,4,3
CLUE,5,3
BALLET,6,3
FIRST,7,3
READ,8,3
SUPPER,9,3
MOST,10,3
THREAD,11,3
THIRST,12,3
TEST,13,3
CANDLE,14,3
SEEK,15,3
BORROW,16,3
PAIN,17,3
WAITER,18,3
LOOK,19,3
SQUARE,20,3
MOTHER,21,3
NEWS,22,3
VERB,23,3
SLOW,24,3
ALIVE,25,3
BUTTER,26,3
PURPLE,27,3
MIDDLE,28,3
TOES,29,3
ARGUE,30,3
SOAP,31,3
LESS,32,3
BUCKET,33,3
NOSE,34,3
HUNGER,35,3
STATES,36,3
SPIDER,37,3
TOUR,38,3
CHAIN,39,3
WINTER,40,3
TENNIS,41,3
KIDNAP,42,3
SPOON,1,4
PEPPER,2,4
PLANT,3,4
TIGER,4,4
FINGER,5,4
SHOVE,6,4
FENCE,7,4
BEFORE,8,4
LEAVES,9,4
ANIMAL,10,4
HORSE,11,4
MINUS,12,4
QUEEN,13,4
GRASS,14,4
SHORT,15,4
MUSCLE,16,4
OFFICE,17,4
ROCK,18,4
THERE,19,4
BEHIND,20,4
WORST,21,4
PHONE,22,4
TEETH,23,4
ENTER,24,4
DOLLAR,25,4
SHARK,26,4
YOURS,27,4
WHOLE,28,4
CLOSE,29,4
THROW,30,4
CLOCK,31,4
CORAL,32,4
WHERE,33,4
FOUND,34,4
UNCLE,35,4
LEMON,36,4
GIRLS,37,4
QUART,38,4
CANCER,39,4
EARLY,40,4
MINUTE,41,4
MEAN,42,4
